SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-27-2022,Townhouse,1064 E Harrison St,Seattle,WA,98102,999500,2,2.0,Capitol Hill,1344,894,2020,,744,,Sold,,,https://www.redfin.com/WA/Seattle/1064-E-Harrison-St-98102/home/171925718,NWMLS,1919841,N,Y,47.622138,-122.318357
PAST SALE,May-27-2022,Condo/Co-op,699 John St #403,Seattle,WA,98109,360000,1,1.0,South Lake Union,376,,2009,,957,345,Sold,,,https://www.redfin.com/WA/Seattle/699-John-St-98109/unit-403/home/28624236,NWMLS,1914764,N,Y,47.6193515,-122.3442176
PAST SALE,May-27-2022,Condo/Co-op,425 Vine St #526,Seattle,WA,98121,325000,0,1.0,Belltown,365,,1999,,890,399,Sold,,,https://www.redfin.com/WA/Seattle/425-Vine-St-98121/unit-526/home/41013,NWMLS,1917553,N,Y,47.6174962,-122.3463027
PAST SALE,May-26-2022,Single Family Residential,11000 4th Pl SW,Seattle,WA,98146,840000,3,2.5,Seattle,2420,4021,2015,,347,85,Sold,,,https://www.redfin.com/WA/Seattle/11000-4th-Pl-SW-98146/home/55551041,NWMLS,1915892,N,Y,47.5048594,-122.3394833
PAST SALE,May-26-2022,Condo/Co-op,1760 NW 56th St #607,Seattle,WA,98107,513000,1,1.0,Ballard,700,,2016,,733,368,Sold,,,https://www.redfin.com/WA/Seattle/1760-NW-56th-St-98107/unit-607/home/102793385,NWMLS,1930663,N,Y,47.6696482,-122.3815724
PAST SALE,May-27-2022,Single Family Residential,1525 NW 90th St,Seattle,WA,98117,820000,2,2.0,Crown Hill,1300,2449,1956,,631,,Sold,,,https://www.redfin.com/WA/Seattle/1525-NW-90th-St-98117/home/101541,NWMLS,1918249,N,Y,47.6944725,-122.3779996
PAST SALE,May-27-2022,Single Family Residential,4051 Fawcett Ave,Tacoma,WA,98418,505000,2,1.0,Lincoln,1295,7100,1904,,390,,Sold,,,https://www.redfin.com/WA/Tacoma/4051-Fawcett-Ave-98418/home/2962542,NWMLS,1920942,N,Y,47.2189771,-122.4372362
PAST SALE,May-24-2022,Condo/Co-op,2960 Eastlake Ave E #203,Seattle,WA,98102,425000,1,1.0,Eastlake,719,,2008,,591,320,Sold,,,https://www.redfin.com/WA/Seattle/2960-Eastlake-Ave-E-98102/unit-203/home/21882765,NWMLS,1920139,N,Y,47.648332548,-122.3232847
PAST SALE,May-27-2022,Single Family Residential,4402 S Asotin St,Tacoma,WA,98418,400000,3,2.0,South Tacoma,1840,5900,1926,,217,,Sold,,,https://www.redfin.com/WA/Tacoma/4402-S-Asotin-St-98418/home/2940169,NWMLS,1917248,N,Y,47.2172148,-122.4564791
PAST SALE,May-24-2022,Condo/Co-op,303 E Pike St #404,Seattle,WA,98122,526000,1,1.0,Capitol Hill,758,,1998,,694,539,Sold,,,https://www.redfin.com/WA/Seattle/303-E-Pike-St-98122/unit-404/home/52534,NWMLS,1915542,N,Y,47.6139578,-122.3273067
PAST SALE,May-24-2022,Condo/Co-op,126 SW 116th St Unit E-34,Seattle,WA,98146,380200,2,1.0,Seattle,903,,1982,,421,524,Sold,,,https://www.redfin.com/WA/Seattle/126-SW-116th-St-98146/unit-E34/home/35175,NWMLS,1924143,N,Y,47.4997131,-122.3351822
