SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-22-2022,Condo/Co-op,730 Bellevue Ave E #405,Seattle,WA,98102,385000,1,1.0,Broadway,665,,1969,,579,653,Sold,,,https://www.redfin.com/WA/Seattle/730-Bellevue-Ave-E-98102/unit-405/home/7316,NWMLS,2019633,N,Y,47.6259302,-122.3263153
PAST SALE,December-22-2022,Townhouse,302 N 133rd St,Seattle,WA,98133,651000,3,3.5,Bitter Lake,1699,1389,2004,,383,,Sold,,,https://www.redfin.com/WA/Seattle/302-N-133rd-St-98133/home/2096908,NWMLS,2019774,N,Y,47.7256761,-122.3552449
PAST SALE,December-23-2022,Townhouse,123 24th Ave E,Seattle,WA,98112,645000,2,1.0,Madison Valley,1150,671,2009,,561,,Sold,,,https://www.redfin.com/WA/Seattle/123-24th-Ave-E-98112/home/22808009,NWMLS,2014132,N,Y,47.6196683,-122.3013789
PAST SALE,December-20-2022,Condo/Co-op,1760 NW 56th St #112,Seattle,WA,98107,462000,1,1.0,Ballard,679,,2016,,680,327,Sold,,,https://www.redfin.com/WA/Seattle/1760-NW-56th-St-98107/unit-112/home/105447578,NWMLS,2007428,N,Y,47.6695995,-122.3812494
PAST SALE,December-21-2022,Condo/Co-op,7001 Sand Point Way NE Unit A203,Seattle,WA,98115,266000,1,1.0,View Ridge,689,,1970,,386,497,Sold,,,https://www.redfin.com/WA/Seattle/7001-Sand-Point-Way-NE-98115/unit-A203/home/44329,NWMLS,1997997,N,Y,47.6798956,-122.2640019
PAST SALE,December-20-2022,Single Family Residential,6448 S Verde St,Tacoma,WA,98409,432000,3,3.0,Tacoma,1942,6900,1915,,222,,Sold,,,https://www.redfin.com/WA/Tacoma/6448-S-Verde-St-98409/home/2909754,NWMLS,1975248,N,Y,47.1978019,-122.4974264
PAST SALE,December-21-2022,Condo/Co-op,2424 S 41st St #536,Tacoma,WA,98409,350000,3,3.0,Tacoma,1302,,2008,,269,504,Sold,,,https://www.redfin.com/WA/Tacoma/2424-S-41st-St-98409/unit-536/home/103960194,NWMLS,1959040,N,Y,47.2195987,-122.468962
PAST SALE,December-21-2022,Single Family Residential,15908 3rd Ave E,Tacoma,WA,98445,345000,0,,Parkland,984,9148,1977,,351,,Sold,,,https://www.redfin.com/WA/Tacoma/15908-3rd-Ave-E-98445/home/2573124,NWMLS,2023573,N,Y,47.1121235,-122.4280665
PAST SALE,December-23-2022,Townhouse,7027 15th Ave NW,Seattle,WA,98117,774500,3,3.5,Ballard,1925,1297,2022,,402,,Sold,,,https://www.redfin.com/WA/Seattle/7027-15th-Ave-NW-98117/home/163015,NWMLS,2008663,N,Y,47.680392,-122.3770781
PAST SALE,December-20-2022,Condo/Co-op,4907 Main St #805,Tacoma,WA,98407,1030180,2,2.0,North Tacoma,1576,,2022,,654,472,Sold,,,https://www.redfin.com/WA/Tacoma/4907-Main-St-98407/unit-805/home/178471997,NWMLS,2023482,N,Y,47.2970244,-122.5010145
PAST SALE,December-22-2022,Single Family Residential,14106 9th Avenue Ct E,Tacoma,WA,98445,30000,0,,Parkland,1660,9643,2003,,18,,Sold,,,https://www.redfin.com/WA/Tacoma/14106-9th-Ave-Ct-E-98445/home/3030509,NWMLS,2023611,N,Y,47.1286911,-122.4198393
PAST SALE,December-22-2022,Condo/Co-op,2510 6th Ave #810,Seattle,WA,98121,767000,1,1.0,Denny Triangle,985,,2021,,779,912,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-810/home/182667668,NWMLS,2014722,N,Y,47.6182832,-122.344644
PAST SALE,December-22-2022,Townhouse,607 Wheeler St,Seattle,WA,98109,900000,2,2.0,Queen Anne,1228,900,2022,,733,,Sold,,,https://www.redfin.com/WA/Seattle/607-Wheeler-St-98109/home/181841805,NWMLS,1997735,N,Y,47.6409064,-122.3445988
PAST SALE,December-22-2022,Vacant Land,326 NW 87th St,Seattle,WA,98117,525000,,,Greenwood,,5000,,,,,Sold,,,https://www.redfin.com/WA/Seattle/326-NW-87th-St-98117/home/101285,NWMLS,2023712,N,Y,47.69225,-122.3619258
