SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-6-2023,Condo/Co-op,4111 Whitman Ave N #304,Seattle,WA,98103,468500,3,1.0,Wallingford,799,,1947,,586,482,Sold,,,https://www.redfin.com/WA/Seattle/4111-Whitman-Ave-N-98103/unit-304/home/2087198,NWMLS,2026982,N,Y,47.6570861,-122.3463189
PAST SALE,January-31-2023,Townhouse,2429 NW 57th St Unit A,Seattle,WA,98107,825000,3,2.5,Ballard,1520,1300,2000,,543,,Sold,,,https://www.redfin.com/WA/Seattle/2429-NW-57th-St-98107/unit-A/home/2076805,NWMLS,2023919,N,Y,47.6698922,-122.388924
PAST SALE,February-6-2023,Condo/Co-op,7323 Sand Point Way NE #311,Seattle,WA,98115,319000,1,1.0,Sand Point,662,,1985,,482,471,Sold,,,https://www.redfin.com/WA/Seattle/7323-Sand-Point-Way-NE-98115/unit-311/home/12093288,NWMLS,2026563,N,Y,47.6819329,-122.2640733
PAST SALE,January-31-2023,Single Family Residential,1107 29th Ave,Seattle,WA,98122,649950,3,1.0,Madrona,2210,4000,1901,,294,,Sold,,,https://www.redfin.com/WA/Seattle/1107-29th-Ave-98122/home/146668,NWMLS,2007182,N,Y,47.6119414,-122.2952259
PAST SALE,February-3-2023,Townhouse,2441 NW 63rd St Unit A,Seattle,WA,98107,889900,3,2.5,Ballard,1475,1225,2015,,603,,Sold,,,https://www.redfin.com/WA/Seattle/2441-NW-63rd-St-98107/unit-A/home/59703182,NWMLS,2026714,N,Y,47.674335,-122.38951
PAST SALE,January-31-2023,Single Family Residential,6710 3rd Ave NW,Seattle,WA,98117,815000,3,2.0,Phinney Ridge,1401,2500,1985,,582,,Sold,,,https://www.redfin.com/WA/Seattle/6710-3rd-Ave-NW-98117/home/495766,NWMLS,2008881,N,Y,47.6781555,-122.3602225
PAST SALE,February-2-2023,Single Family Residential,10815 Broadway Ave S,Tacoma,WA,98444,400000,3,1.5,Tacoma,1658,10000,1924,,241,,Sold,,,https://www.redfin.com/WA/Tacoma/10815-Broadway-Ave-S-98444/home/2801660,NWMLS,2003537,N,Y,47.1587091,-122.4394519
PAST SALE,January-31-2023,Condo/Co-op,1920 4th Ave #712,Seattle,WA,98101,667500,1,1.5,Downtown,952,,2010,,701,833,Sold,,,https://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-712/home/28624098,NWMLS,2008637,N,Y,47.6130983,-122.3394215
PAST SALE,February-6-2023,Condo/Co-op,121 Stewart St #1404,Seattle,WA,98101,729000,1,1.0,Downtown,1003,,2020,,727,817,Sold,,,https://www.redfin.com/WA/Seattle/121-Stewart-St-98101/unit-1404/home/175699657,NWMLS,2025541,N,Y,47.6106852,-122.3406126
PAST SALE,February-2-2023,Other,904 N Northlake Way,Seattle,WA,98103,660000,1,1.0,Fremont,870,1,2011,,759,,Sold,,,https://www.redfin.com/WA/Seattle/904-N-Northlake-Way-98103/home/182043349,NWMLS,2032941,N,Y,47.6484778,-122.3476657
PAST SALE,February-1-2023,Single Family Residential,529 N 68th St,Seattle,WA,98103,770000,0,,Phinney Ridge,2000,4356,1917,,385,,Sold,,,https://www.redfin.com/WA/Seattle/529-N-68th-St-98103/home/301688,NWMLS,2032551,N,Y,47.6785108,-122.3512862
PAST SALE,February-3-2023,Condo/Co-op,2510 6th Ave #906,Seattle,WA,98121,452000,1,1.0,Denny Triangle,531,,2021,,851,492,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-906/home/179679144,NWMLS,2026382,N,Y,47.6182832,-122.344644
PAST SALE,February-2-2023,Townhouse,1546 17th Ave S #3,Seattle,WA,98144,458000,2,2.5,N Beacon Hill,1144,6000,1999,,400,300,Sold,,,https://www.redfin.com/WA/Seattle/1546-17th-Ave-S-98144/unit-3/home/22728,NWMLS,2027442,N,Y,47.5886873,-122.3102433
PAST SALE,February-2-2023,Condo/Co-op,450 S Main St #309,Seattle,WA,98104,329950,0,1.0,International District,489,,2021,,675,405,Sold,,,https://www.redfin.com/WA/Seattle/450-S-Main-St-98104/unit-309/home/176358870,NWMLS,2031307,N,Y,47.6002447,-122.3280012
PAST SALE,January-31-2023,Single Family Residential,7356 27th Ave NW,Seattle,WA,98117,925000,3,3.0,Sunset Hill,1970,4212,1928,,470,,Sold,,,https://www.redfin.com/WA/Seattle/7356-27th-Ave-NW-98117/home/165906,NWMLS,2026308,N,Y,47.6829993,-122.390588
PAST SALE,January-31-2023,Single Family Residential,2541 S L St,Tacoma,WA,98405,375000,3,2.0,New Tacoma,1280,6500,1971,,293,,Sold,,,https://www.redfin.com/WA/Tacoma/2541-S-L-St-98405/home/2967793,NWMLS,2023426,N,Y,47.2360615,-122.4492315
PAST SALE,January-31-2023,Single Family Residential,7601 S C St,Tacoma,WA,98408,375000,3,1.0,Tacoma,1105,10043,1954,,339,,Sold,,,https://www.redfin.com/WA/Tacoma/7601-S-C-St-98408/home/2972167,NWMLS,2022819,N,Y,47.188022,-122.4351416
PAST SALE,February-3-2023,Single Family Residential,8336 Mary Ave NW,Seattle,WA,98117,799999,3,2.0,Whittier,2160,4228,1928,,370,,Sold,,,https://www.redfin.com/WA/Seattle/8336-Mary-Ave-NW-98117/home/497481,NWMLS,2028107,N,Y,47.6897449,-122.3751665
PAST SALE,February-6-2023,Single Family Residential,8423 E B St,Tacoma,WA,98445,265000,3,1.5,Fern Hill,1080,10019,1967,,245,,Sold,,,https://www.redfin.com/WA/Tacoma/8423-E-B-St-98445/home/2619547,NWMLS,2031479,N,Y,47.1800369,-122.4285668
PAST SALE,February-3-2023,Single Family Residential,821 E 66th St,Tacoma,WA,98404,263000,2,1.0,McKinley,2274,12000,1956,,116,,Sold,,,https://www.redfin.com/WA/Tacoma/821-E-66th-St-98404/home/2977703,NWMLS,2026575,N,Y,47.1974656,-122.4196778
PAST SALE,February-3-2023,Single Family Residential,9516 Mary Ave NW,Seattle,WA,98117,704000,3,2.0,Crown Hill,1310,5632,1941,,537,,Sold,,,https://www.redfin.com/WA/Seattle/9516-Mary-Ave-NW-98117/home/95678,NWMLS,2026354,N,Y,47.6984194,-122.375135
PAST SALE,February-2-2023,Condo/Co-op,2911 2nd Ave #1007,Seattle,WA,98121,698500,1,1.0,Belltown,883,,2009,,791,803,Sold,,,https://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-1007/home/21616566,NWMLS,2027618,N,Y,47.6176125,-122.3523057
PAST SALE,January-31-2023,Single Family Residential,1701 N Juniper St,Tacoma,WA,98406,900000,3,3.0,North Tacoma,4080,10350,1961,,221,,Sold,,,https://www.redfin.com/WA/Tacoma/1701-N-Juniper-St-98406/home/2922837,NWMLS,2024768,N,Y,47.265624,-122.540648
PAST SALE,January-31-2023,Single Family Residential,17730 25th Avenue Ct E,Tacoma,WA,98445,500000,3,2.0,Spanaway,1842,5512,2003,,271,21,Sold,,,https://www.redfin.com/WA/Tacoma/17730-25th-Avenue-Ct-E-98445/home/3028928,NWMLS,2023953,N,Y,47.0950613,-122.3955549
PAST SALE,February-6-2023,Single Family Residential,5415 McKinley Ave,Tacoma,WA,98404,425000,4,2.0,Tacoma,1676,7592,1941,,254,,Sold,,,https://www.redfin.com/WA/Tacoma/5415-McKinley-Ave-98404/home/3008119,NWMLS,2024217,N,Y,47.2074378,-122.420557
PAST SALE,January-31-2023,Single Family Residential,5751 25th Ave NE,Seattle,WA,98105,740000,1,1.0,Ravenna,1400,4150,1924,,529,,Sold,,,https://www.redfin.com/WA/Seattle/5751-25th-Ave-NE-98105/home/308754,NWMLS,2026569,N,Y,47.6715268,-122.3008996
PAST SALE,February-3-2023,Townhouse,8429 22nd Ave SW,Seattle,WA,98106,650000,3,2.5,West Seattle,1546,1600,2022,,420,,Sold,,,https://www.redfin.com/WA/Seattle/8429-22nd-Ave-SW-98106/home/178438281,NWMLS,2025962,N,Y,47.5273448,-122.3620333
PAST SALE,February-3-2023,Single Family Residential,4037 NE 88th St,Seattle,WA,98115,932000,3,1.0,Wedgwood,2260,9000,1947,,412,,Sold,,,https://www.redfin.com/WA/Seattle/4037-NE-88th-St-98115/home/315906,NWMLS,2026402,N,Y,47.6921432,-122.2837188
PAST SALE,February-1-2023,Townhouse,918 N 100th St Unit B,Seattle,WA,98133,535000,2,1.5,Seattle,900,1,2022,,594,1,Sold,,,https://www.redfin.com/WA/Seattle/918-N-100th-St-98133/unit-B/home/181962568,NWMLS,2000566,N,Y,47.7016197,-122.3464942
PAST SALE,February-6-2023,Single Family Residential,3008 23rd Ave S,Seattle,WA,98144,755000,3,2.0,N Beacon Hill,1680,4000,1936,,449,,Sold,,,https://www.redfin.com/WA/Seattle/3008-23rd-Ave-S-98144/home/169488,NWMLS,2026504,N,Y,47.5763683,-122.3030584
PAST SALE,February-6-2023,Townhouse,1614 N 46th St Unit A,Seattle,WA,98103,1055000,3,3.5,Wallingford,1500,1187,2008,,703,,Sold,,,https://www.redfin.com/WA/Seattle/1614-N-46th-St-98103/unit-A/home/118520,NWMLS,2025268,N,Y,47.6623121,-122.3383953
