SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,8433 31st Ave SW,Seattle,WA,98126,697000,3,1.0,Westwood,1490,7560,1954,15,468,,Active,July-30-2022 11:00 AM,July-30-2022 01:00 PM,https://www.redfin.com/WA/Seattle/8433-31st-Ave-SW-98126/home/473665,NWMLS,1969269,N,Y,47.5273058,-122.3729202
MLS Listing,,Condo/Co-op,3112 SW Avalon Way #404,Seattle,WA,98126,415000,1,1.0,West Seattle,861,,2007,22,482,494,Active,July-30-2022 02:00 PM,July-30-2022 04:00 PM,https://www.redfin.com/WA/Seattle/3112-SW-Avalon-Way-98126/unit-404/home/12091188,NWMLS,1965061,N,Y,47.5650947,-122.3726787
MLS Listing,,Single Family Residential,9745 10th Pl SW,Seattle,WA,98106,685000,4,3.0,West Seattle,1900,1961,2017,23,361,328,Active,,,https://www.redfin.com/WA/Seattle/9745-10th-Pl-SW-98106/home/109660539,NWMLS,1964109,N,Y,47.5155285,-122.3485071
MLS Listing,,Condo/Co-op,3201 Pacific Ave #602,Tacoma,WA,98418,454000,3,2.0,Tacoma,1704,,2002,51,266,669,Active,,,https://www.redfin.com/WA/Tacoma/3201-Pacific-Ave-98418/unit-602/home/3030558,NWMLS,1946926,N,Y,47.2316533,-122.4336347
MLS Listing,,Condo/Co-op,3710 27th Pl W #406,Seattle,WA,98199,475000,2,1.0,Seattle,931,,1968,58,510,578,Active,,,https://www.redfin.com/WA/Seattle/3710-27th-Pl-W-98199/unit-406/home/40617,NWMLS,1943983,N,Y,47.6532847,-122.3911234
MLS Listing,,Single Family Residential,4103 N 30th St,Tacoma,WA,98407,850000,5,2.0,North Tacoma,2212,6000,1927,8,384,,Active,,,https://www.redfin.com/WA/Tacoma/4103-N-30th-St-98407/home/2822652,NWMLS,1970833,N,Y,47.2750894,-122.4919824
MLS Listing,,Single Family Residential,1731 S 48th St,Tacoma,WA,98408,350000,3,1.0,Tacoma,1250,15155,1908,9,280,,Active,July-30-2022 11:00 AM,July-30-2022 02:00 PM,https://www.redfin.com/WA/Tacoma/1731-S-48th-St-98408/home/2940401,NWMLS,1972186,N,Y,47.2141505,-122.4598751
MLS Listing,,Single Family Residential,1001 N Newton St,Tacoma,WA,98406,549950,4,3.0,Highlands,1944,7000,1979,9,283,,Active,,,https://www.redfin.com/WA/Tacoma/1001-Newton-St-98406/home/2834533,NWMLS,1972353,N,Y,47.2596385,-122.5253449
MLS Listing,,Single Family Residential,17311 28th Ave E,Tacoma,WA,98445,450000,3,2.0,Tacoma,1595,7000,1998,10,282,26,Active,,,https://www.redfin.com/WA/Tacoma/17311-28th-Ave-E-98445/home/2871052,NWMLS,1968799,N,Y,47.0994563,-122.3911483
MLS Listing,,Condo/Co-op,2250 NW 58th St #405,Seattle,WA,98107,559950,2,1.5,Ballard,921,,1989,10,608,512,Active,July-30-2022 12:00 AM,July-30-2022 11:59 PM,https://www.redfin.com/WA/Seattle/2250-NW-58th-St-98107/unit-405/home/27969,NWMLS,1966411,N,Y,47.6710921,-122.3869286
