SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1810 S Tyler St,Tacoma,WA,98405,474995,3,2.5,Central Tacoma,1445,6500,1992,25,329,,Active,,,https://www.redfin.com/WA/Tacoma/1810-S-Tyler-St-98405/home/2959118,NWMLS,2012943,N,Y,47.2436225,-122.4933632
MLS Listing,,Single Family Residential,6026 18th Ave S,Seattle,WA,98108,780000,4,2.5,Seattle,1914,5474,2012,29,408,,Active,,,https://www.redfin.com/WA/Seattle/6026-18th-Ave-S-98108/home/22429950,NWMLS,2011060,N,Y,47.5480938,-122.3094958
MLS Listing,,Condo/Co-op,2328 10th Ave E #201,Seattle,WA,98102,589900,2,1.0,Capitol Hill,1010,,1928,72,584,545,Active,,,https://www.redfin.com/WA/Seattle/2328-10th-Ave-E-98102/unit-201/home/69483,NWMLS,1996685,N,Y,47.6404061,-122.3197889
MLS Listing,,Single Family Residential,808 31st Ave,Seattle,WA,98122,950000,4,1.0,Madrona,2400,3736,1908,12,396,,Active,,,https://www.redfin.com/WA/Seattle/808-31st-Ave-98122/home/147009,NWMLS,2013373,N,Y,47.6096189,-122.2922818
MLS Listing,,Single Family Residential,7423 E G St,Tacoma,WA,98404,539000,3,2.0,Fern Hill,1260,5998,1995,14,428,,Active,,,https://www.redfin.com/WA/Tacoma/7423-E-G-St-98404/home/2821438,NWMLS,2016456,N,Y,47.1894555,-122.4218972
MLS Listing,,Single Family Residential,3211 16th Ave S,Seattle,WA,98144,660000,4,1.0,Beacon Hill,1970,3703,1925,17,335,,Active,,,https://www.redfin.com/WA/Seattle/3211-16th-Ave-S-98144/home/167728,NWMLS,2015187,N,Y,47.5747,-122.3126956
MLS Listing,,Single Family Residential,10415 20th Avenue Ct E,Tacoma,WA,98445,629950,4,2.5,Midland,2148,9517,2022,25,293,,Active,,,https://www.redfin.com/WA/Tacoma/10415-20th-Ave-Ct-E-98445/home/179834641,NWMLS,2011521,N,Y,47.1620488,-122.4021211
MLS Listing,,Townhouse,3040 63rd Ave SW,Seattle,WA,98116,799950,3,2.5,Alki,1335,4720,1995,27,599,,Active,November-26-2022 12:00 PM,November-26-2022 02:00 PM,https://www.redfin.com/WA/Seattle/3040-63rd-Ave-SW-98116/home/49528,NWMLS,2012577,N,Y,47.577197,-122.412943
MLS Listing,,Single Family Residential,2912 S Dawson St,Seattle,WA,98108,925000,3,1.5,Beacon Hill,2060,7069,1959,29,449,,Active,,,https://www.redfin.com/WA/Seattle/2912-S-Dawson-St-98108/home/478555,NWMLS,2010283,N,Y,47.5555665,-122.2950651
MLS Listing,,Single Family Residential,6555 30th Pl SW,Seattle,WA,98126,885000,4,3.0,High Point,2130,2131,2019,29,415,155,Active,November-27-2022 12:00 AM,November-27-2022 02:00 PM,https://www.redfin.com/WA/Seattle/6555-30th-Pl-SW-98126/home/18661714,NWMLS,2011258,N,Y,47.5435443,-122.3714568
MLS Listing,,Single Family Residential,2703 NE 137th St,Seattle,WA,98125,589900,2,1.0,Olympic Hills,870,7181,1945,28,678,,Active,,,https://www.redfin.com/WA/Seattle/2703-NE-137th-St-98125/home/115540,NWMLS,2011254,N,Y,47.7281471,-122.2989038
MLS Listing,,Single Family Residential,9007 S Sheridan Ave,Tacoma,WA,98444,499999,4,3.0,South Tacoma,1888,6081,2001,43,265,,Active,,,https://www.redfin.com/WA/Tacoma/9007-S-Sheridan-Ave-98444/home/3002361,NWMLS,2006280,N,Y,47.1752532,-122.4522418
MLS Listing,,Single Family Residential,6907 S Mason Ave,Tacoma,WA,98409,339000,2,1.0,Manitou,888,7070,1925,44,382,,Active,November-26-2022 12:00 PM,November-26-2022 02:00 PM,https://www.redfin.com/WA/Tacoma/6907-S-Mason-Ave-98409/home/2948809,NWMLS,2006499,N,Y,47.1943476,-122.4938144
MLS Listing,,Single Family Residential,1704 NW 97th St,Seattle,WA,98117,875000,4,2.0,North Beach,2610,10920,1953,31,335,,Active,,,https://www.redfin.com/WA/Seattle/1704-NW-97th-St-98117/home/288983,NWMLS,2004398,N,Y,47.6998867,-122.3787927
MLS Listing,,Single Family Residential,3811 176th St E,Tacoma,WA,98446,699999,3,2.5,Frederickson,2380,40042,1974,49,294,,Active,,,https://www.redfin.com/WA/Tacoma/3811-176th-St-E-98446/home/2576230,NWMLS,2005411,N,Y,47.0969138,-122.3786795
MLS Listing,,Single Family Residential,232 S 59th St,Tacoma,WA,98408,425000,3,1.5,South Tacoma,2215,6000,1937,51,192,,Active,,,https://www.redfin.com/WA/Tacoma/232-S-59th-St-98408/home/2916231,NWMLS,2003997,N,Y,47.2034893,-122.435811
MLS Listing,,Single Family Residential,5902 Pacific Ave,Tacoma,WA,98408,489500,3,3.0,Tacoma,2518,6325,1950,82,194,,Active,,,https://www.redfin.com/WA/Tacoma/5902-Pacific-Ave-98408/home/2915930,NWMLS,1992153,N,Y,47.2035185,-122.4343772
MLS Listing,,Single Family Residential,1719 S 35th St,Tacoma,WA,98418,399950,4,1.0,South Tacoma,1532,6000,1951,152,261,,Active,,,https://www.redfin.com/WA/Tacoma/1719-S-35th-St-98418/home/2915591,NWMLS,1945977,N,Y,47.2283703,-122.4587121
