SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,215 S 64th St,Tacoma,WA,98408,309000,2,1.0,Tacoma,1056,3876,1939,16,293,,Active,,,https://www.redfin.com/WA/Tacoma/215-S-64th-St-98408/home/2916280,NWMLS,1996965,N,Y,47.1993315,-122.4348504
MLS Listing,,Condo/Co-op,114 SW 116th St Unit B15,Seattle,WA,98146,320000,2,1.0,North Burien,903,,1982,16,354,465,Active,,,https://www.redfin.com/WA/Seattle/114-SW-116th-St-98146/unit-B15/home/17071379,NWMLS,1994463,N,Y,47.4999379,-122.3351259
MLS Listing,,Single Family Residential,1527 S Fife St,Tacoma,WA,98405,375000,2,1.0,Tacoma,720,7000,1943,20,521,,Active,,,https://www.redfin.com/WA/Tacoma/1527-S-Fife-St-98405/home/2748434,NWMLS,1996880,N,Y,47.24548,-122.469946
MLS Listing,,Condo/Co-op,3630 26th Pl W Unit 101C,Seattle,WA,98199,699950,2,2.0,Magnolia,1800,,1973,48,389,570,Active,October-9-2022 11:00 AM,October-9-2022 01:00 PM,https://www.redfin.com/WA/Seattle/3630-26th-Pl-W-98199/unit-101C/home/72275,NWMLS,1977891,N,Y,47.6528989,-122.3889644
MLS Listing,,Condo/Co-op,2424 S 41st St #536,Tacoma,WA,98409,385000,3,3.0,Tacoma,1302,,2008,93,296,504,Active,,,https://www.redfin.com/WA/Tacoma/2424-S-41st-St-98409/unit-536/home/103960194,NWMLS,1959040,N,Y,47.2195987,-122.468962
MLS Listing,,Condo/Co-op,3324 NE 65th St,Seattle,WA,98115,599000,1,1.5,Bryant,1071,,2017,1,559,496,Active,,,https://www.redfin.com/WA/Seattle/3324-NE-65th-St-98115/home/182150032,NWMLS,1998026,N,Y,47.6759095,-122.2922227
MLS Listing,,Townhouse,4703 Evanston Ave N,Seattle,WA,98103,699950,2,2.0,Fremont,968,656,2022,6,723,,Active,,,https://www.redfin.com/WA/Seattle/4703-Evanston-Ave-N-98103/home/179946538,NWMLS,2002369,N,Y,47.6629635,-122.3514925
MLS Listing,,Condo/Co-op,1404 102nd St E,Tacoma,WA,98445,374499,3,2.5,Midland,1435,4792,2000,7,261,275,Active,,,https://www.redfin.com/WA/Tacoma/1404-102nd-St-E-98445/home/2996814,NWMLS,2002185,N,Y,47.165123,-122.40976
MLS Listing,,Condo/Co-op,2510 6th Ave #2501,Seattle,WA,98121,759000,1,1.0,Denny Triangle,765,,2021,7,992,708,Active,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2501/home/182029176,NWMLS,2002140,N,Y,47.6182832,-122.344644
MLS Listing,,Condo/Co-op,2510 6th Ave #1306,Seattle,WA,98121,493000,1,1.0,Denny Triangle,531,,2021,7,928,492,Active,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1306/home/182027883,NWMLS,2002065,N,Y,47.6182832,-122.344644
MLS Listing,,Single Family Residential,8149 15th Ave SW,Seattle,WA,98106,689000,3,2.0,Highland Park,1760,4000,1942,7,391,,Active,October-6-2022 11:30 AM,October-6-2022 01:00 PM,https://www.redfin.com/WA/Seattle/8149-15th-Ave-SW-98106/home/475848,NWMLS,2001798,N,Y,47.5286277,-122.3542345
MLS Listing,,Single Family Residential,1516 S Winnifred St,Tacoma,WA,98465,499500,3,2.0,Tacoma,1617,6000,1968,10,309,,Active,,,https://www.redfin.com/WA/Tacoma/1516-S-Winnifred-St-98465/home/2835111,NWMLS,2000559,N,Y,47.2464435,-122.5120828
MLS Listing,,Single Family Residential,9252 NW 9th Ave,Seattle,WA,98117,825000,4,2.0,Crown Hill,2180,5993,1950,10,378,,Active,,,https://www.redfin.com/WA/Seattle/9252-9th-Ave-NW-98117/home/100437,NWMLS,2000468,N,Y,47.6975684,-122.3684823
MLS Listing,,Townhouse,1810 Franklin Ave E,Seattle,WA,98102,885000,3,2.5,Eastlake,1550,1079,2004,14,571,,Active,,,https://www.redfin.com/WA/Seattle/1810-Franklin-Ave-E-98102/home/2070786,NWMLS,1995369,N,Y,47.6354677,-122.3240795
MLS Listing,,Single Family Residential,1829 N Villard St,Tacoma,WA,98406,595000,3,2.0,North Tacoma,1584,8910,1981,14,376,,Active,,,https://www.redfin.com/WA/Tacoma/1829-N-Villard-St-98406/home/2954680,NWMLS,1999495,N,Y,47.2666081,-122.5062232
MLS Listing,,Condo/Co-op,2510 6th Ave #1205,Seattle,WA,98121,584000,1,1.0,Denny Triangle,584,,2021,14,1000,541,Active,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1205/home/178159742,NWMLS,1999453,N,Y,47.6182832,-122.3446441
MLS Listing,,Single Family Residential,226 E 62nd St,Tacoma,WA,98404,389900,2,1.0,Se Tacoma,1062,9000,1948,14,367,,Active,,,https://www.redfin.com/WA/Tacoma/226-E-62nd-St-98404/home/2735438,NWMLS,1999157,N,Y,47.2006959,-122.4273231
MLS Listing,,Single Family Residential,10056 38th Ave NE,Seattle,WA,98125,730000,3,1.0,Matthews Beach,830,7800,1945,15,880,,Active,October-8-2022 03:30 PM,October-8-2022 05:30 PM,https://www.redfin.com/WA/Seattle/10056-38th-Ave-NE-98125/home/113901,NWMLS,1998694,N,Y,47.7026164,-122.2877866
MLS Listing,,Townhouse,4713 Evanston Ave N,Seattle,WA,98103,715000,2,2.0,Fremont,968,656,2022,15,739,,Active,,,https://www.redfin.com/WA/Seattle/4713-Evanston-Ave-N-98103/home/181873805,NWMLS,1998439,N,Y,47.6630369,-122.351768
MLS Listing,,Townhouse,2442 Dexter Ave N,Seattle,WA,98109,995950,3,2.0,Queen Anne,1540,900,2022,16,647,450,Active,October-8-2022 02:30 PM,October-8-2022 05:00 PM,https://www.redfin.com/WA/Seattle/2442-Dexter-Ave-N-98109/home/181864133,NWMLS,1998071,N,Y,47.6408028,-122.3442108
MLS Listing,,Single Family Residential,9016 Golden Given Rd E,Tacoma,WA,98445,499950,4,2.5,Midland,2135,6250,2006,17,234,,Active,October-8-2022 10:00 AM,October-8-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/9016-Golden-Given-Rd-E-98445/home/3038160,NWMLS,1998052,N,Y,47.1752785,-122.4159641
MLS Listing,,Condo/Co-op,1545 NW 57th St #302,Seattle,WA,98107,485000,1,1.0,Ballard,854,,2003,14,568,513,Active,,,https://www.redfin.com/WA/Seattle/1545-NW-57th-St-98107/unit-302/home/175726983,NWMLS,1997305,N,Y,47.6699146,-122.3784177
MLS Listing,,Single Family Residential,5954 49th Ave SW Unit B,Seattle,WA,98136,799000,2,2.0,Seaview,1433,1948,2022,20,558,24,Active,,,https://www.redfin.com/WA/Seattle/5954-49th-Ave-SW-98136/unit-B/home/181812343,NWMLS,1996447,N,Y,47.5487422,-122.3948092
MLS Listing,,Condo/Co-op,2510 6th Ave #2210,Seattle,WA,98121,944000,1,1.0,Denny Triangle,985,,2021,21,958,912,Active,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-2210/home/181794188,NWMLS,1996836,N,Y,47.6182832,-122.344644
MLS Listing,,Single Family Residential,6001 S Huson St,Tacoma,WA,98409,454500,3,2.0,Manitou,1344,7994,1979,21,338,,Active,October-9-2022 12:00 PM,October-9-2022 02:00 PM,https://www.redfin.com/WA/Tacoma/6001-S-Huson-St-98409/home/2474204,NWMLS,1996412,N,Y,47.2023089,-122.5030487
MLS Listing,,Townhouse,3910 SW Brandon St,Seattle,WA,98136,745000,3,2.0,Fairmount,1286,870,2018,21,579,,Active,October-8-2022 12:00 PM,October-8-2022 02:30 PM,https://www.redfin.com/WA/Seattle/3910-SW-Brandon-St-98136/home/161068599,NWMLS,1995804,N,Y,47.5539389,-122.3819833
MLS Listing,,Single Family Residential,15807 20th Avenue Ct E,Tacoma,WA,98445,449000,3,2.5,Tacoma,1478,11320,1985,21,304,,Active,,,https://www.redfin.com/WA/Tacoma/15807-20th-Ave-Ct-E-98445/home/2833922,NWMLS,1993056,N,Y,47.1129632,-122.4016634
MLS Listing,,Townhouse,205 27th Ave E Unit C,Seattle,WA,98112,995000,3,3.5,Madison Valley,1860,1736,2008,21,535,,Active,,,https://www.redfin.com/WA/Seattle/205-27th-Ave-E-98112/unit-C/home/146814,NWMLS,1995355,N,Y,47.6205219,-122.2977583
MLS Listing,,Townhouse,217 NW 65th St,Seattle,WA,98117,799950,3,2.5,Phinney Ridge,1560,650,2022,21,513,,Active,October-8-2022 12:00 PM,October-8-2022 02:00 PM,https://www.redfin.com/WA/Seattle/217-NW-65th-St-98117/home/181783482,NWMLS,1991478,N,Y,47.6758132,-122.3602154
MLS Listing,,Single Family Residential,1101 E 55th St,Tacoma,WA,98404,395000,3,2.0,East Tacoma,1660,6000,1912,10,238,,Active,,,https://www.redfin.com/WA/Tacoma/1101-E-55th-St-98404/home/69367242,NWMLS,1995844,N,Y,47.2074033,-122.4151315
MLS Listing,,Townhouse,8009 15th Ave NW Unit C,Seattle,WA,98117,890000,2,2.5,Crown Hill,1710,962,2019,24,520,75,Active,,,https://www.redfin.com/WA/Seattle/8009-15th-Ave-NW-98117/unit-C/home/160767291,NWMLS,1994768,N,Y,47.687303,-122.377238
MLS Listing,,Single Family Residential,710 NW 95th St,Seattle,WA,98117,699500,2,1.0,Greenwood,1690,4472,1928,26,414,,Active,,,https://www.redfin.com/WA/Seattle/710-NW-95th-St-98117/home/100278,NWMLS,1994634,N,Y,47.6980296,-122.3653248
MLS Listing,,Single Family Residential,3553 SW 100th St,Seattle,WA,98146,999000,4,2.5,Arbor Heights,2250,5691,2000,26,444,,Active,October-8-2022 02:00 PM,October-8-2022 04:00 PM,https://www.redfin.com/WA/Seattle/3553-SW-100th-St-98146/home/155367,NWMLS,1989771,N,Y,47.5132186,-122.3785331
MLS Listing,,Single Family Residential,624 NW 81st St,Seattle,WA,98117,859950,3,1.5,Greenwood,2200,4800,1932,26,391,,Active,October-8-2022 01:00 PM,October-8-2022 03:00 PM,https://www.redfin.com/WA/Seattle/624-NW-81st-St-98117/home/496964,NWMLS,1992881,N,Y,47.6878393,-122.3644878
MLS Listing,,Single Family Residential,3837 34th Ave SW,Seattle,WA,98126,995000,3,2.0,Belvidere,1880,4000,1924,27,529,,Active,October-8-2022 12:00 PM,October-8-2022 03:00 PM,https://www.redfin.com/WA/Seattle/3837-34th-Ave-SW-98126/home/329251,NWMLS,1984218,N,Y,47.5689663,-122.3753536
MLS Listing,,Townhouse,4011 SW Thistle St Unit B,Seattle,WA,98136,649999,2,2.0,Gatewood,952,795,2022,27,683,49,Active,,,https://www.redfin.com/WA/Seattle/4011-SW-Thistle-St-98136/unit-B/home/181683049,NWMLS,1994070,N,Y,47.528248,-122.3835023
MLS Listing,,Condo/Co-op,6014 40th Ave NE Unit B,Seattle,WA,98115,799950,2,2.0,Hawthorne Hills,1227,1393,2022,27,652,210,Active,October-8-2022 11:00 AM,October-8-2022 01:00 PM,https://www.redfin.com/WA/Seattle/6014-40th-Ave-NE-98115/unit-B/home/181629529,NWMLS,1992466,N,Y,47.6726503,-122.2845564
MLS Listing,,Multi-Family (2-4 Unit),3611 S Renton Ave,Seattle,WA,98144,915000,3,3.0,Columbia City,1930,4594,1960,27,474,,Active,,,https://www.redfin.com/WA/Seattle/3611-Renton-Ave-S-98144/home/172116,NWMLS,1993971,N,Y,47.5709677,-122.2966054
