SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,11839 79th Ave S,Seattle,WA,98178,845000,3,2.5,Seattle,1930,10968,2016,9,438,,Active,,,https://www.redfin.com/WA/Seattle/11839-79th-Ave-S-98178/home/22717148,NWMLS,1950056,N,Y,47.4961964,-122.2344421
MLS Listing,,Single Family Residential,3320 Laurelwood Cir NE,Tacoma,WA,98422,725000,4,2.5,Harbor Ridge,2412,8473,1998,10,301,34,Active,,,https://www.redfin.com/WA/Tacoma/3320-Laurelwood-Cir-NE-98422/home/2872548,NWMLS,1949519,N,Y,47.3034094,-122.4016673
MLS Listing,,Single Family Residential,8836 E B St,Tacoma,WA,98445,485000,4,2.5,Se Tacoma,1876,10890,2016,2,259,,Active,,,https://www.redfin.com/WA/Tacoma/8836-E-B-St-98445/home/23098815,NWMLS,1953353,N,Y,47.1759173,-122.4296381
MLS Listing,,Single Family Residential,1204 Del Monte Ave,Fircrest,WA,98466,839950,4,2.5,Fircrest,2200,13818,1972,10,382,,Active,,,https://www.redfin.com/WA/Fircrest/1204-Del-Monte-Ave-98466/home/2826246,NWMLS,1946390,N,Y,47.2244168,-122.5116384
MLS Listing,,Single Family Residential,8349 17th Ave NW,Seattle,WA,98117,895000,3,2.0,Loyal Heights,1760,4005,1930,16,509,,Active,,,https://www.redfin.com/WA/Seattle/8349-17th-Ave-NW-98117/home/164097,NWMLS,1945593,N,Y,47.690108,-122.3792072
MLS Listing,,Single Family Residential,1775 S 47th St,Tacoma,WA,98408,440000,4,2.0,Oaks Addition,1960,6400,1978,6,224,,Active,,,https://www.redfin.com/WA/Tacoma/1775-S-47th-St-98408/home/2940343,NWMLS,1944929,N,Y,47.2149661,-122.4615599
MLS Listing,,Single Family Residential,4800 S Frontenac St,Seattle,WA,98118,795950,4,2.5,Brighton,1806,5000,1980,18,441,,Active,June-25-2022 12:00 PM,June-25-2022 03:00 PM,https://www.redfin.com/WA/Seattle/4800-S-Frontenac-St-98118/home/173780,NWMLS,1943962,N,Y,47.5399941,-122.272597
MLS Listing,,Condo/Co-op,66 Bell St #56,Seattle,WA,98121,490000,1,1.0,Belltown,669,,1908,26,732,528,Active,,,https://www.redfin.com/WA/Seattle/66-Bell-St-98121/unit-56/home/24465,NWMLS,1938856,N,Y,47.6126356,-122.3477932
MLS Listing,,Single Family Residential,4211 E McGilvra St,Seattle,WA,98112,975000,2,2.0,Madison Park,1280,3000,1916,24,762,,Active,,,https://www.redfin.com/WA/Seattle/4211-E-McGilvra-St-98112/home/139736,NWMLS,1927895,N,Y,47.6405356,-122.2779485
MLS Listing,,Single Family Residential,4610 E D St,Tacoma,WA,98404,574980,4,2.5,East Tacoma,2107,6498,2022,31,273,,Active,June-19-2022 12:00 PM,June-19-2022 03:00 PM,https://www.redfin.com/WA/Tacoma/4610-E-D-St-98404/home/25690642,NWMLS,1937598,N,Y,47.214721,-122.42694
MLS Listing,,Single Family Residential,10707 8th Avenue Ct S,Tacoma,WA,98444,135000,1,1.0,Parkland,456,3625,1928,28,296,,Active,,,https://www.redfin.com/WA/Tacoma/10707-8th-Ave-Ct-S-98444/home/2936442,NWMLS,1936771,N,Y,47.1597016,-122.4445935
MLS Listing,,Single Family Residential,1907 17th Ave S,Seattle,WA,98144,695000,2,1.5,N Beacon Hill,1360,5100,1947,31,511,,Active,,,https://www.redfin.com/WA/Seattle/1907-17th-Ave-S-98144/home/167889,NWMLS,1934658,N,Y,47.5860709,-122.3110609
MLS Listing,,Multi-Family (2-4 Unit),3220 E Roosevelt Ave,Tacoma,WA,98404,679950,6,3.0,Indian Addition,2800,6500,1911,32,243,,Active,,,https://www.redfin.com/WA/Tacoma/3220-E-Roosevelt-Ave-98404/home/2845356,NWMLS,1932599,N,Y,47.2348669,-122.4006075
MLS Listing,,Single Family Residential,17912 38TH Ave E,Tacoma,WA,98446,499999,4,2.5,Spanaway,1976,24870,1942,50,253,,Active,,,https://www.redfin.com/WA/Tacoma/17912-38th-Ave-E-98446/home/2999038,NWMLS,1925816,N,Y,47.0936443,-122.3792668
MLS Listing,,Multi-Family (2-4 Unit),7945 9th Ave SW,Seattle,WA,98106,749900,5,2.0,Highland Park,1440,3795,1919,62,521,,Active,June-19-2022 12:00 PM,June-19-2022 03:00 PM,https://www.redfin.com/WA/Seattle/7945-9th-Ave-SW-98106/home/474132,NWMLS,1911101,N,Y,47.53063,-122.3470838
MLS Listing,,Single Family Residential,4620 E D St,Tacoma,WA,98404,569980,4,2.5,East Tacoma,2107,6498,2022,31,271,,Active,June-19-2022 12:00 PM,June-19-2022 03:00 PM,https://www.redfin.com/WA/Tacoma/4620-E-D-St-98404/home/177151822,NWMLS,1906615,N,Y,47.2144942,-122.4269229
MLS Listing,,Vacant Land,615 E 54th St,Tacoma,WA,98404,125000,,,Tacoma,,11050,,134,,,Active,,,https://www.redfin.com/WA/Tacoma/615-E-54th-St-98404/home/112905197,NWMLS,1873805,N,Y,47.208369,-122.422974
