SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4935 N Defiance St,Tacoma,WA,98407,970000,4,3.0,Ruston,2794,6000,1906,12,347,,Active,May-28-2022 01:00 PM,May-28-2022 04:00 PM,https://www.redfin.com/WA/Tacoma/4935-N-Defiance-St-98407/home/2782865,NWMLS,1934550,N,Y,47.2956159,-122.5180031
MLS Listing,,Condo/Co-op,1230 5th Ave N #302,Seattle,WA,98109,925000,2,2.0,Queen Anne,1526,,1998,23,606,903,Active,May-28-2022 02:00 PM,May-28-2022 04:00 PM,https://www.redfin.com/WA/Seattle/1230-5th-Ave-N-98109/unit-302/home/36122,NWMLS,1926303,N,Y,47.6308159,-122.3471844
MLS Listing,,Townhouse,2854 SW Nevada St,Seattle,WA,98126,685000,2,2.5,Delridge,1230,553,2019,36,557,,Active,May-28-2022 11:00 AM,May-28-2022 02:00 PM,https://www.redfin.com/WA/Seattle/2854-SW-Nevada-St-98126/home/159456,NWMLS,1920635,N,Y,47.565575,-122.370502
MLS Listing,,Condo/Co-op,699 John St #201,Seattle,WA,98109,435000,1,1.0,Belltown,546,,2009,50,797,400,Active,,,https://www.redfin.com/WA/Seattle/699-John-St-98109/unit-201/home/28624233,NWMLS,1913129,N,Y,47.6193515,-122.3442176
MLS Listing,,Single Family Residential,2201 120th St E,Tacoma,WA,98445,370000,3,1.5,Midland,1396,64490,1960,7,265,,Active,,,https://www.redfin.com/WA/Tacoma/2201-120th-St-E-98445/home/2563380,NWMLS,1938075,N,Y,47.1479303,-122.3993564
MLS Listing,,Single Family Residential,6708 46th Avenue Ct E,Tacoma,WA,98443,699950,3,2.5,Summit,2755,10450,1989,7,254,,Active,May-28-2022 10:00 AM,May-28-2022 12:00 PM,https://www.redfin.com/WA/Tacoma/6708-46th-Ave-Ct-E-98443/home/2955505,NWMLS,1936670,N,Y,47.1959092,-122.3676549
MLS Listing,,Single Family Residential,2009 147th Street Ct E,Tacoma,WA,98445,455000,3,2.5,Brookdale,1368,6970,1987,7,333,,Active,May-28-2022 12:00 PM,May-28-2022 02:00 PM,https://www.redfin.com/WA/Tacoma/2009-147th-St-Ct-E-98445/home/2741655,NWMLS,1936853,N,Y,47.122851,-122.4025855
MLS Listing,,Townhouse,10726 Stone Ave N Unit D,Seattle,WA,98133,499999,3,2.0,Northgate,1140,1377,1997,8,439,,Active,May-29-2022 01:00 PM,May-29-2022 03:00 PM,https://www.redfin.com/WA/Seattle/10726-Stone-Ave-N-98133/unit-D/home/105365,NWMLS,1937668,N,Y,47.7077213,-122.3415408
MLS Listing,,Single Family Residential,11749 Roosevelt Way NE,Seattle,WA,98125,998000,5,2.0,Pinehurst,2340,8180,1986,8,426,,Active,May-28-2022 12:00 AM,May-28-2022 11:59 PM,https://www.redfin.com/WA/Seattle/11749-Roosevelt-Way-NE-98125/home/105866,NWMLS,1935248,N,Y,47.7155089,-122.3184077
MLS Listing,,Single Family Residential,1210 N Frace St,Tacoma,WA,98406,469950,2,2.0,Highlands,1248,7000,1979,8,377,,Active,,,https://www.redfin.com/WA/Tacoma/1210-N-Frace-St-98406/home/2834475,NWMLS,1936781,N,Y,47.261463,-122.524799
