SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2015 13th Ave S,Seattle,WA,98144,825000,4,2.0,N Beacon Hill,1800,2703,1916,15,458,,Active,July-31-2022 01:00 PM,July-31-2022 03:00 PM,https://www.redfin.com/WA/Seattle/2015-13th-Ave-S-98144/home/169204,NWMLS,1968687,N,Y,47.5849984,-122.3165216
MLS Listing,,Townhouse,5344 16th Ave S,Seattle,WA,98108,700000,3,3.5,Beacon Hill,1460,1231,2008,15,479,,Active,July-30-2022 11:00 AM,July-30-2022 01:00 PM,https://www.redfin.com/WA/Seattle/5344-16th-Ave-S-98108/home/18660695,NWMLS,1967736,N,Y,47.553616,-122.312069
MLS Listing,,Condo/Co-op,3112 SW Avalon Way #404,Seattle,WA,98126,415000,1,1.0,West Seattle,861,,2007,21,482,494,Active,July-30-2022 02:00 PM,July-30-2022 04:00 PM,https://www.redfin.com/WA/Seattle/3112-SW-Avalon-Way-98126/unit-404/home/12091188,NWMLS,1965061,N,Y,47.5650947,-122.3726787
MLS Listing,,Townhouse,108 21st Ave E Unit B,Seattle,WA,98112,799900,3,1.5,Capitol Hill,1275,1225,2006,22,627,,Active,July-30-2022 11:00 AM,July-30-2022 01:00 PM,https://www.redfin.com/WA/Seattle/108-21st-Ave-E-98112/unit-B/home/143447,NWMLS,1963753,N,Y,47.618815,-122.304507
MLS Listing,,Townhouse,4235 S Greenbelt Station Dr,Seattle,WA,98118,599000,3,1.5,Beacon Hill,1350,2497,2016,65,444,300,Active,July-30-2022 11:00 AM,July-30-2022 01:00 PM,https://www.redfin.com/WA/Seattle/4235-S-Greenbelt-Station-Dr-98118/home/103971039,NWMLS,1940245,N,Y,47.524579286,-122.2802291
MLS Listing,,Townhouse,9212 18th Ave SW Unit A,Seattle,WA,98106,714950,3,2.5,Delridge,1500,1100,2019,7,477,,Active,July-29-2022 05:00 PM,July-29-2022 07:00 PM,https://www.redfin.com/WA/Seattle/9212-18th-Ave-SW-98106/unit-A/home/171935211,NWMLS,1973308,N,Y,47.520663,-122.357374
MLS Listing,,Single Family Residential,4103 N 30th St,Tacoma,WA,98407,850000,5,2.0,North Tacoma,2212,6000,1927,7,384,,Active,,,https://www.redfin.com/WA/Tacoma/4103-N-30th-St-98407/home/2822652,NWMLS,1970833,N,Y,47.2750894,-122.4919824
MLS Listing,,Single Family Residential,8337 Dibble Ave NW,Seattle,WA,98117,1000000,3,2.0,Ballard,1824,4700,1922,9,548,,Active,,,https://www.redfin.com/WA/Seattle/8337-Dibble-Ave-NW-98117/home/496010,NWMLS,1971692,N,Y,47.6902091,-122.3675793
MLS Listing,,Single Family Residential,17311 28th Ave E,Tacoma,WA,98445,450000,3,2.0,Tacoma,1595,7000,1998,9,282,26,Active,,,https://www.redfin.com/WA/Tacoma/17311-28th-Ave-E-98445/home/2871052,NWMLS,1968799,N,Y,47.0994563,-122.3911483
MLS Listing,,Condo/Co-op,2607 Western Ave #501,Seattle,WA,98121,760000,2,2.0,Belltown,1211,,2002,9,628,1032,Active,,,https://www.redfin.com/WA/Seattle/2607-Western-Ave-98121/unit-501/home/73446,NWMLS,1971710,N,Y,47.6146438,-122.3509796
MLS Listing,,Condo/Co-op,2250 NW 58th St #405,Seattle,WA,98107,559950,2,1.5,Ballard,921,,1989,9,608,512,Active,July-30-2022 12:00 AM,July-30-2022 11:59 PM,https://www.redfin.com/WA/Seattle/2250-NW-58th-St-98107/unit-405/home/27969,NWMLS,1966411,N,Y,47.6710921,-122.3869286
