SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,668 S Lane St #614,Seattle,WA,98104,449950,2,2.0,International District,855,,2002,23,526,703,Active,,,https://www.redfin.com/WA/Seattle/668-S-Lane-St-98104/unit-614/home/8188790,NWMLS,2025876,N,Y,47.5968749,-122.3242245
MLS Listing,,Condo/Co-op,2015 Terry Ave #312,Seattle,WA,98121,459000,1,1.0,Denny Triangle,774,,2004,16,593,540,Active,,,https://www.redfin.com/WA/Seattle/2015-Terry-Ave-98121/unit-312/home/12092852,NWMLS,2024083,N,Y,47.6172912,-122.3358101
MLS Listing,,Single Family Residential,4514 N 16th St,Tacoma,WA,98406,839000,4,3.0,Proctor,2860,6000,1949,28,293,,Active,,,https://www.redfin.com/WA/Tacoma/4514-N-16th-St-98406/home/2964216,NWMLS,2024457,N,Y,47.2643431,-122.4985826
MLS Listing,,Single Family Residential,1315 120th St S,Tacoma,WA,98444,699950,6,2.0,Parkland,2020,7500,1962,64,347,,Active,,,https://www.redfin.com/WA/Tacoma/1315-120th-St-S-98444/home/2766269,NWMLS,2011827,N,Y,47.1486599,-122.4522703
MLS Listing,,Single Family Residential,5409 S Fife St,Tacoma,WA,98409,425000,3,2.0,South Tacoma,1533,6000,1925,75,277,,Active,,,https://www.redfin.com/WA/Tacoma/5409-S-Fife-St-98409/home/2969798,NWMLS,2016869,N,Y,47.2072973,-122.470618
MLS Listing,,Condo/Co-op,14598 Westminster Way N #303,Shoreline,WA,98133,649990,2,2.0,Shoreline,1332,,2022,98,488,550,Active,,,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-303/home/182457856,NWMLS,2010464,N,Y,47.735467,-122.354073
MLS Listing,,Condo/Co-op,2929 1st Ave #906,Seattle,WA,98121,439950,1,1.0,Belltown,625,26160,2000,107,704,617,Active,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-906/home/43205,NWMLS,2005837,N,Y,47.617337,-122.3535943
