SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1438 E 34th St,Tacoma,WA,98404,319999,2,1.0,East Tacoma,670,5850,1942,25,478,,Active,November-26-2022 12:00 PM,November-26-2022 03:00 PM,https://www.redfin.com/WA/Tacoma/1438-E-34th-St-98404/home/2845502,NWMLS,2011991,N,Y,47.2324539,-122.4101148
MLS Listing,,Single Family Residential,3827 S Cushman Ave,Tacoma,WA,98418,425000,4,3.0,Lincoln,1485,4440,2014,123,286,,Active,,,https://www.redfin.com/WA/Tacoma/3827-S-Cushman-Ave-98418/home/2978480,NWMLS,1972776,N,Y,47.2221435,-122.453271
MLS Listing,,Single Family Residential,3846 32nd Ave W,Seattle,WA,98199,1000000,4,2.0,Magnolia,1820,4920,1950,4,549,,Active,,,https://www.redfin.com/WA/Seattle/3846-32nd-Ave-W-98199/home/127978,NWMLS,2017498,N,Y,47.655472,-122.3978827
MLS Listing,,Single Family Residential,12712 10th Ave NE,Seattle,WA,98125,799950,3,1.0,Pinehurst,970,12097,1956,14,825,,Active,,,https://www.redfin.com/WA/Seattle/12712-10th-Ave-NE-98125/home/114811,NWMLS,2013247,N,Y,47.7218756,-122.3173305
MLS Listing,,Townhouse,1530 Sturgus Ave S Unit B,Seattle,WA,98144,729888,3,2.5,N Beacon Hill,1525,1195,2005,19,479,,Active,,,https://www.redfin.com/WA/Seattle/1530-Sturgus-Ave-S-98144/unit-B/home/2085797,NWMLS,2014179,N,Y,47.5891305,-122.3114393
MLS Listing,,Single Family Residential,3635 23rd Ave W,Seattle,WA,98199,749950,5,2.0,Magnolia,2980,7000,1906,20,252,,Active,,,https://www.redfin.com/WA/Seattle/3635-23rd-Ave-W-98199/home/123856,NWMLS,2013543,N,Y,47.6531649,-122.3863225
MLS Listing,,Vacant Land,8821 9th Ave E,Tacoma,WA,98445,264900,,,Tacoma,,98881,,25,,,Active,,,https://www.redfin.com/WA/Tacoma/8821-9th-Ave-E-98445/home/2625282,NWMLS,2011944,N,Y,47.1761078,-122.4187104
MLS Listing,,Single Family Residential,6437 S Verde St,Tacoma,WA,98409,365000,3,1.0,Manitou,968,6800,1913,28,377,,Active,,,https://www.redfin.com/WA/Tacoma/6437-S-Verde-St-98409/home/2909761,NWMLS,2008290,N,Y,47.1981265,-122.4966731
MLS Listing,,Single Family Residential,224 S 37th St,Tacoma,WA,98418,405000,3,1.0,Lincoln,1560,6100,1924,29,260,,Active,,,https://www.redfin.com/WA/Tacoma/224-S-37th-St-98418/home/2962325,NWMLS,2010644,N,Y,47.2244827,-122.4354243
MLS Listing,,Condo/Co-op,590 1st Ave S #701,Seattle,WA,98104,649000,1,1.0,Pioneer Square,844,,2018,33,769,944,Active,,,https://www.redfin.com/WA/Seattle/590-1st-Ave-S-98104/unit-701/home/144758699,NWMLS,2008529,N,Y,47.5959742,-122.3336151
MLS Listing,,Townhouse,9205 Greenwood Ave N Unit A,Seattle,WA,98103,649950,2,2.5,Greenwood,1459,895,2022,35,445,,Active,,,https://www.redfin.com/WA/Seattle/9205-Greenwood-Ave-N-98103/unit-A/home/179124379,NWMLS,2008610,N,Y,47.6963205,-122.3556661
MLS Listing,,Single Family Residential,10705 55th Ave S,Seattle,WA,98178,475000,3,1.0,Skyway,1010,7100,1956,40,470,,Active,,,https://www.redfin.com/WA/Seattle/10705-55th-Ave-S-98178/home/178103,NWMLS,2006486,N,Y,47.504574,-122.2651396
MLS Listing,,Vacant Land,1513 Magnolia Blvd W,Seattle,WA,98199,525000,,,Magnolia,,8724,,43,,,Active,,,https://www.redfin.com/WA/Seattle/1513-Magnolia-Blvd-W-98199/home/178960869,NWMLS,2005729,N,Y,47.6352545,-122.3993939
