SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4935 N Defiance St,Tacoma,WA,98407,937000,4,3.0,Ruston,2794,6000,1906,21,335,,Active,,,https://www.redfin.com/WA/Tacoma/4935-N-Defiance-St-98407/home/2782865,NWMLS,1934550,N,Y,47.2956159,-122.5180031
MLS Listing,,Condo/Co-op,4525 S Henderson St #102,Seattle,WA,98118,367000,2,1.0,Rainier Beach,772,,1967,31,475,308,Active,,,https://www.redfin.com/WA/Seattle/4525-S-Henderson-St-98118/unit-102/home/21616927,NWMLS,1927902,N,Y,47.5230071,-122.2753637
MLS Listing,,Single Family Residential,1128 E 60th St,Tacoma,WA,98404,360000,3,1.0,East Tacoma,1358,6000,1969,10,265,,Active,,,https://www.redfin.com/WA/Tacoma/1128-E-60th-St-98404/home/2916652,NWMLS,1941066,N,Y,47.2024431,-122.413887
MLS Listing,,Single Family Residential,14923 11th Avenue Ct E,Tacoma,WA,98445,465000,3,2.0,Brookdale,1852,17100,1963,16,251,,Active,,,https://www.redfin.com/WA/Tacoma/14923-11th-Ave-Ct-E-98445/home/2983316,NWMLS,1937399,N,Y,47.121028,-122.414739
MLS Listing,,Single Family Residential,4028 N Frace Ave,Tacoma,WA,98407,835000,3,2.5,Narrows,1836,10890,1985,18,455,,Active,June-5-2022 01:00 PM,June-5-2022 03:00 PM,https://www.redfin.com/WA/Tacoma/4028-N-Frace-Ave-98407/home/2495401,NWMLS,1934332,N,Y,47.28645,-122.523924
MLS Listing,,Single Family Residential,12004 9th Ave Ct E,Tacoma,WA,98445,529000,4,2.5,Tacoma,1824,2938,2007,24,290,35,Active,,,https://www.redfin.com/WA/Tacoma/12004-9th-Ave-Ct-E-98445/home/16888847,NWMLS,1932345,N,Y,47.1479779,-122.4178446
MLS Listing,,Townhouse,6112 57th Ave NE,Seattle,WA,98115,974990,3,2.5,Windermere,1750,1747,2018,38,557,,Active,,,https://www.redfin.com/WA/Seattle/6112-57th-Ave-NE-98115/home/170267936,NWMLS,1915274,N,Y,47.6732364,-122.2660216
