SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,4027 California Ave SW Unit A,Seattle,WA,98116,760000,3,2.0,West Seattle,1375,953,2016,14,553,,Active,July-16-2022 02:00 PM,July-16-2022 04:00 PM,https://www.redfin.com/WA/Seattle/4027-California-Ave-SW-98116/unit-A/home/103766550,NWMLS,1960936,N,Y,47.567544,-122.387057
MLS Listing,,Townhouse,411 N 39th St,Seattle,WA,98103,935000,3,2.5,Fremont,1570,1362,1997,21,596,,Active,,,https://www.redfin.com/WA/Seattle/411-N-39th-St-98103/home/303708,NWMLS,1956180,N,Y,47.6540402,-122.35384
MLS Listing,,Single Family Residential,6789 37th Ave S,Seattle,WA,98118,839000,4,3.0,Seattle,2090,3430,2011,21,401,84,Active,July-16-2022 11:00 AM,July-16-2022 01:00 PM,https://www.redfin.com/WA/Seattle/6789-37th-Ave-S-98118/home/22415371,NWMLS,1957307,N,Y,47.5403989,-122.286724
MLS Listing,,Single Family Residential,11839 79th Ave S,Seattle,WA,98178,775000,3,2.5,Seattle,1930,10968,2016,34,402,,Active,July-16-2022 11:00 AM,July-16-2022 01:00 PM,https://www.redfin.com/WA/Seattle/11839-79th-Ave-S-98178/home/22717148,NWMLS,1950056,N,Y,47.4961964,-122.2344421
MLS Listing,,Townhouse,4838 S Chicago St Unit D,Seattle,WA,98118,525000,2,1.5,Brighton,1220,1124,2008,34,430,,Active,,,https://www.redfin.com/WA/Seattle/4838-S-Chicago-St-98118/unit-D/home/175739999,NWMLS,1949152,N,Y,47.5327917,-122.2708254
MLS Listing,,Condo/Co-op,108 5th Ave S #304,Seattle,WA,98104,349500,1,1.0,Pioneer Square,584,,2001,35,598,394,Active,July-17-2022 02:00 PM,July-17-2022 04:00 PM,https://www.redfin.com/WA/Seattle/108-5th-Ave-S-98104/unit-304/home/17088312,NWMLS,1936809,N,Y,47.6013297,-122.3272284
MLS Listing,,Condo/Co-op,3201 Pacific Ave #602,Tacoma,WA,98418,474000,3,2.0,Tacoma,1704,,2002,35,278,669,Active,,,https://www.redfin.com/WA/Tacoma/3201-Pacific-Ave-98418/unit-602/home/3030558,NWMLS,1946926,N,Y,47.2316533,-122.4336347
MLS Listing,,Single Family Residential,5035 S M St,Tacoma,WA,98408,410000,4,2.0,South Tacoma,1272,6250,1903,7,322,,Active,,,https://www.redfin.com/WA/Tacoma/5035-S-M-St-98408/home/2970228,NWMLS,1964892,N,Y,47.2104991,-122.4507089
MLS Listing,,Single Family Residential,4810 S 49th St,Tacoma,WA,98409,399950,3,1.0,Tacoma,880,5100,1985,7,454,,Active,,,https://www.redfin.com/WA/Tacoma/4810-S-49th-St-98409/home/2827803,NWMLS,1963097,N,Y,47.2124994,-122.5014885
MLS Listing,,Single Family Residential,525 S 54th St,Tacoma,WA,98408,399950,2,2.0,Tacoma,1184,6000,1913,7,338,,Active,July-16-2022 01:00 PM,July-16-2022 04:00 PM,https://www.redfin.com/WA/Tacoma/525-S-54th-St-98408/home/2827470,NWMLS,1962955,N,Y,47.2084248,-122.4395835
