SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1420 Terry Ave #907,Seattle,WA,98101,449000,1,1.0,First Hill,622,,2002,1,722,693,Active,,,https://www.redfin.com/WA/Seattle/1420-Terry-Ave-98101/unit-907/home/56960,NWMLS,1994806,N,Y,47.6126534,-122.3293155
MLS Listing,,Condo/Co-op,2600 2nd Ave #405,Seattle,WA,98121,650000,2,2.0,Belltown,981,,1993,1,663,904,Active,,,https://www.redfin.com/WA/Seattle/2600-2nd-Ave-98121/unit-405/home/8531,NWMLS,1994819,N,Y,47.6163778,-122.3490288
MLS Listing,,Single Family Residential,3228 SW Andover St,Seattle,WA,98126,902450,3,2.0,West Seattle,1850,21235,1925,1,488,,Active,,,https://www.redfin.com/WA/Seattle/3228-SW-Andover-St-98126/home/158984,NWMLS,1995363,N,Y,47.5684729,-122.3727247
MLS Listing,,Condo/Co-op,1516 E Pike #303,Seattle,WA,98122,665000,2,2.0,Capitol Hill,982,,1980,1,677,416,Active,,,https://www.redfin.com/WA/Seattle/1516-E-Pike-St-98122/unit-303/home/30752,NWMLS,1989772,N,Y,47.6142831,-122.3118559
MLS Listing,,Single Family Residential,3749 SW Monroe St,Seattle,WA,98126,579900,2,1.0,Gatewood,850,2147,1940,1,682,,Active,September-16-2022 03:00 PM,September-16-2022 05:00 PM,https://www.redfin.com/WA/Seattle/3749-SW-Monroe-St-98126/home/469396,NWMLS,1992752,N,Y,47.5311567,-122.3814465
MLS Listing,,Townhouse,5709 26th Ave NW,Seattle,WA,98107,749999,3,2.0,Ballard,1250,1306,2000,1,600,,Active,September-15-2022 11:00 AM,September-15-2022 01:00 PM,https://www.redfin.com/WA/Seattle/5709-26th-Ave-NW-98107/home/162292,NWMLS,1989521,N,Y,47.6704989,-122.3902888
MLS Listing,,Townhouse,4508 40th Ave SW Unit A,Seattle,WA,98116,700000,3,2.0,Alaska Junction,1250,1164,2006,1,560,,Active,,,https://www.redfin.com/WA/Seattle/4508-40th-Ave-SW-98116/unit-A/home/2068410,NWMLS,1994856,N,Y,47.5625029,-122.3825384
MLS Listing,,Single Family Residential,1007 S 74th St,Tacoma,WA,98408,390000,3,1.0,South Tacoma,1019,5065,1971,1,383,,Active,September-17-2022 12:00 PM,September-17-2022 03:00 PM,https://www.redfin.com/WA/Tacoma/1007-S-74th-St-98408/home/2943068,NWMLS,1992183,N,Y,47.1902961,-122.4476745
MLS Listing,,Townhouse,3406 NW Market Unit B,Seattle,WA,98107,930000,2,2.5,Ballard,1370,1010,2012,1,679,,Active,,,https://www.redfin.com/WA/Seattle/3406-NW-Market-St-98107/unit-B/home/40264272,NWMLS,1994028,N,Y,47.6687653,-122.4015319
MLS Listing,,Single Family Residential,7008 19th Ave NW,Seattle,WA,98117,825000,3,1.5,Ballard,1720,3825,1929,1,480,,Active,September-17-2022 12:00 PM,September-17-2022 02:00 PM,https://www.redfin.com/WA/Seattle/7008-19th-Ave-NW-98117/home/165772,NWMLS,1994575,N,Y,47.6798606,-122.3807921
MLS Listing,,Single Family Residential,8652 45th Ave S,Seattle,WA,98118,895000,3,2.5,Rainier Beach,2118,2466,2022,1,423,,Active,September-17-2022 02:00 PM,September-17-2022 04:00 PM,https://www.redfin.com/WA/Seattle/8652-45th-Ave-S-98118/home/179607952,NWMLS,1995278,N,Y,47.524593,-122.2755547
MLS Listing,,Single Family Residential,2517 S Orcas St Unit B,Seattle,WA,98108,649995,3,2.0,Beacon Hill,1000,2332,2022,1,650,132,Active,,,https://www.redfin.com/WA/Seattle/2517-S-Orcas-St-98108/unit-B/home/181746625,NWMLS,1995295,N,Y,47.5507707,-122.2997069
MLS Listing,,Townhouse,4723 A 32nd Ave S,Seattle,WA,98118,599950,2,2.0,Columbia City,1020,776,2022,1,588,,Active,,,https://www.redfin.com/WA/Seattle/4723-32nd-Ave-S-98118/home/179708337,NWMLS,1995189,N,Y,47.5600077,-122.2918219
MLS Listing,,Townhouse,5609 Phinney Ave N Unit B,Seattle,WA,98103,899950,2,2.5,Phinney Ridge,1583,1291,2008,1,569,,Active,September-18-2022 01:00 PM,September-18-2022 03:00 PM,https://www.redfin.com/WA/Seattle/5609-Phinney-Ave-N-98103/unit-B/home/299393,NWMLS,1994600,N,Y,47.6700404,-122.3546435
MLS Listing,,Condo/Co-op,500 W Roy St Unit W407,Seattle,WA,98119,749900,2,2.0,Queen Anne,1071,,1982,1,700,719,Active,September-13-2022 10:30 AM,September-13-2022 01:00 PM,https://www.redfin.com/WA/Seattle/500-W-Roy-St-98119/unit-W407/home/69228,NWMLS,1993028,N,Y,47.626056,-122.3634696
MLS Listing,,Single Family Residential,9420 21st Ave E,Tacoma,WA,98445,335000,3,2.0,Midland,1386,4200,2002,1,242,140,Active,,,https://www.redfin.com/WA/Tacoma/9420-21st-Ave-E-98445/home/21471566,NWMLS,1995243,N,Y,47.1710259,-122.4018017
MLS Listing,,Single Family Residential,10205 5th Ave SW,Seattle,WA,98146,599999,3,1.0,Highland Park,1980,8640,1966,1,303,,Active,,,https://www.redfin.com/WA/Seattle/10205-5th-Ave-SW-98146/home/181366,NWMLS,1995238,N,Y,47.5118123,-122.3411464
MLS Listing,,Single Family Residential,3408 16th Ave S,Seattle,WA,98144,799000,2,1.0,Beacon Hill,850,4000,1918,1,940,,Active,September-15-2022 11:00 AM,September-15-2022 01:00 PM,https://www.redfin.com/WA/Seattle/3408-16th-Ave-S-98144/home/167361,NWMLS,1994815,N,Y,47.5727497,-122.312215
MLS Listing,,Condo/Co-op,5818 NE 70th St Unit A107,Seattle,WA,98115,325000,1,1.0,Sand Point,701,,1970,1,464,497,Active,,,https://www.redfin.com/WA/Seattle/5818-NE-70th-St-98115/unit-A107/home/66504,NWMLS,1995138,N,Y,47.680289,-122.264388
MLS Listing,,Single Family Residential,9237 S G St,Tacoma,WA,98444,344997,3,1.0,Se Tacoma,1036,6250,1939,1,333,,Active,,,https://www.redfin.com/WA/Tacoma/9237-S-G-St-98444/home/125642109,NWMLS,1986953,N,Y,47.1723509,-122.4403253
MLS Listing,,Single Family Residential,5450 49th Ave SW,Seattle,WA,98136,959000,4,2.5,Seaview,2130,6250,1921,1,450,,Active,September-13-2022 04:00 PM,September-13-2022 07:00 PM,https://www.redfin.com/WA/Seattle/5450-49th-Ave-SW-98136/home/154076,NWMLS,1994873,N,Y,47.5524812,-122.3947546
MLS Listing,,Single Family Residential,722 N 127th St,Seattle,WA,98133,749950,3,1.0,Bitter Lake,960,7800,1951,1,781,,Active,,,https://www.redfin.com/WA/Seattle/722-N-127th-St-98133/home/97845,NWMLS,1994832,N,Y,47.7216001,-122.3493876
MLS Listing,,Condo/Co-op,303 13th Ave E #103,Seattle,WA,98102,589000,2,2.0,Capitol Hill,1054,,1980,1,559,760,Active,,,https://www.redfin.com/WA/Seattle/303-13th-Ave-E-98102/unit-103/home/38034,NWMLS,1991943,N,Y,47.6213128,-122.3160462
MLS Listing,,Condo/Co-op,700 E Denny Way #502,Seattle,WA,98122,625000,2,2.0,Capitol Hill,789,,2000,1,792,490,Active,,,https://www.redfin.com/WA/Seattle/700-E-Denny-Way-98122/unit-502/home/2065027,NWMLS,1994037,N,Y,47.6188801,-122.3231432
MLS Listing,,Single Family Residential,716 N 127th,Seattle,WA,98133,649950,3,1.0,Bitter Lake,1160,7800,1951,1,560,,Active,,,https://www.redfin.com/WA/Seattle/716-N-127th-St-98133/home/97538,NWMLS,1994833,N,Y,47.7215993,-122.3496283
MLS Listing,,Condo/Co-op,15410 9th Ave E,Tacoma,WA,98445,340000,3,2.5,Brookdale,1264,10266,1996,1,269,360,Active,,,https://www.redfin.com/WA/Tacoma/15410-9th-Ave-E-98445/home/2982287,NWMLS,1993195,N,Y,47.11629,-122.419693
MLS Listing,,Condo/Co-op,501 Roy St Unit R102,Seattle,WA,98109,430000,0,1.0,Queen Anne,552,,2007,1,779,412,Active,September-17-2022 11:00 AM,September-17-2022 01:00 PM,https://www.redfin.com/WA/Seattle/501-Roy-St-98109/unit-R102/home/12091035,NWMLS,1994021,N,Y,47.6250152,-122.3470991
MLS Listing,,Single Family Residential,9612 12th Ave NW,Seattle,WA,98117,898500,3,2.0,Broadview,1600,8640,1950,1,562,,Active,,,https://www.redfin.com/WA/Seattle/9612-12th-Ave-NW-98117/home/97187,NWMLS,1994876,N,Y,47.6996508,-122.3711413
