SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1712 N Frace St,Tacoma,WA,98406,449950,2,1.0,North Tacoma,1134,8960,1965,1,397,,Active,August-13-2022 11:00 AM,August-13-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/1712-N-Frace-St-98406/home/2945895,NWMLS,1980954,N,Y,47.2662554,-122.5242177
MLS Listing,,Townhouse,1917 15th Ave S Unit B,Seattle,WA,98144,845000,3,3.0,N Beacon Hill,1580,1086,2018,1,535,,Active,August-14-2022 02:00 PM,August-14-2022 04:00 PM,https://www.redfin.com/WA/Seattle/1917-15th-Ave-S-98144/unit-B/home/143457354,NWMLS,1981256,N,Y,47.5858278,-122.3137366
MLS Listing,,Single Family Residential,832 NE 128th St,Seattle,WA,98125,895000,4,2.0,Seattle,2377,7700,1956,1,377,,Active,August-14-2022 02:00 PM,August-14-2022 04:00 PM,https://www.redfin.com/WA/Seattle/832-NE-128th-St-98125/home/114780,NWMLS,1981738,N,Y,47.7225284,-122.3193425
MLS Listing,,Condo/Co-op,1408 12th Ave #206,Seattle,WA,98122,499000,1,1.0,Broadway,748,,2007,1,667,579,Active,August-13-2022 02:00 PM,August-13-2022 04:00 PM,https://www.redfin.com/WA/Seattle/1408-12th-Ave-98122/unit-206/home/12537652,NWMLS,1975693,N,Y,47.6130989,-122.3165619
MLS Listing,,Condo/Co-op,121 Vine St #705,Seattle,WA,98121,685000,2,2.0,Belltown,1063,,1989,1,644,1052,Active,August-13-2022 11:00 AM,August-13-2022 01:00 PM,https://www.redfin.com/WA/Seattle/121-Vine-St-98121/unit-705/home/1404,NWMLS,1979699,N,Y,47.6155543,-122.3487807
MLS Listing,,Single Family Residential,814 N Junett St,Tacoma,WA,98406,575000,3,2.0,Ups,2002,3000,1916,1,287,,Active,,,https://www.redfin.com/WA/Tacoma/814-N-Junett-St-98406/home/2770913,NWMLS,1981731,N,Y,47.2575452,-122.4751029
MLS Listing,,Condo/Co-op,4847 Terrace Dr NE,Seattle,WA,98105,499900,2,1.0,Laurelhurst,880,,1949,1,568,489,Active,August-13-2022 02:00 PM,August-13-2022 04:00 PM,https://www.redfin.com/WA/Seattle/4847-Terrace-Dr-NE-98105/home/20479,NWMLS,1979498,N,Y,47.6639081,-122.2857637
MLS Listing,,Single Family Residential,1819 91st St E,Tacoma,WA,98445,690000,4,2.0,Midland,1892,43560,1925,1,365,,Active,August-13-2022 02:00 PM,August-13-2022 04:00 PM,https://www.redfin.com/WA/Tacoma/1819-E-91st-St-98445/home/2920853,NWMLS,1980891,N,Y,47.1747271,-122.4040213
MLS Listing,,Single Family Residential,112 18th Ave,Seattle,WA,98122,998000,3,2.0,Central Area,1880,1751,1922,1,531,,Active,August-13-2022 11:00 AM,August-13-2022 02:00 PM,https://www.redfin.com/WA/Seattle/112-18th-Ave-98122/home/22706008,NWMLS,1981507,N,Y,47.6020693,-122.3087326
MLS Listing,,Condo/Co-op,13029 15th Ave NE Unit F1,Seattle,WA,98125,489000,2,2.0,Jackson Park,1415,,1970,1,346,686,Active,August-21-2022 01:00 PM,August-21-2022 04:00 PM,https://www.redfin.com/WA/Seattle/13029-15th-Ave-NE-98125/unit-F1/home/139945348,NWMLS,1981845,N,Y,47.7250254,-122.3129334
