SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,2037 25th Ave S #39,Seattle,WA,98144,899990,3,2.5,Seattle,1690,,2022,1,533,200,Active,,,https://www.redfin.com/WA/Seattle/2037-25th-Ave-S-98144/unit-39/home/181736978,NWMLS,1994967,N,Y,47.5846966,-122.3007226
MLS Listing,,Single Family Residential,7352 Earl Ave NW,Seattle,WA,98117,935000,5,2.0,Loyal Heights,2420,4080,1965,1,386,,Active,,,https://www.redfin.com/WA/Seattle/7352-Earl-Ave-NW-98117/home/164708,NWMLS,1994899,N,Y,47.6828764,-122.3916236
MLS Listing,,Single Family Residential,14903 18th Ave E,Tacoma,WA,98445,475000,3,2.5,Parkland,1736,10200,1988,1,274,,Active,,,https://www.redfin.com/WA/Tacoma/14903-18th-Ave-E-98445/home/2741993,NWMLS,1994778,N,Y,47.1213627,-122.4056798
MLS Listing,,Single Family Residential,4223 S Elmgrove St,Seattle,WA,98118,795000,6,2.0,Seattle,2230,5300,1979,1,357,,Active,,,https://www.redfin.com/WA/Seattle/4223-S-Elmgrove-St-98118/home/480370,NWMLS,1989751,N,Y,47.5300999,-122.2796903
MLS Listing,,Townhouse,8009 15th Ave NW Unit C,Seattle,WA,98117,899000,2,2.5,Crown Hill,1710,962,2019,1,526,75,Active,September-17-2022 01:00 PM,September-17-2022 03:00 PM,https://www.redfin.com/WA/Seattle/8009-15th-Ave-NW-98117/unit-C/home/160767291,NWMLS,1994768,N,Y,47.687303,-122.377238
MLS Listing,,Single Family Residential,7204 S Fife St,Tacoma,WA,98409,410000,3,2.0,Tacoma,1388,5953,1988,1,295,,Active,,,https://www.redfin.com/WA/Tacoma/7204-S-Fife-St-98409/home/2722972,NWMLS,1994664,N,Y,47.1918074,-122.4714521
MLS Listing,,Single Family Residential,4617 S Austin St,Seattle,WA,98118,568800,2,2.0,Brighton,1083,6640,1918,1,525,,Active,,,https://www.redfin.com/WA/Seattle/4617-S-Austin-St-98118/home/175019,NWMLS,1994771,N,Y,47.5344747,-122.274318
MLS Listing,,Condo/Co-op,5307 Military Rd E Unit B,Tacoma,WA,98446,335000,2,2.5,Puyallup,1689,3526,2007,1,198,380,Active,,,https://www.redfin.com/WA/Tacoma/5307-Military-Rd-E-98446/unit-B/home/23095685,NWMLS,1994753,N,Y,47.1060489,-122.3581596
MLS Listing,,Single Family Residential,3436 13th Ave W Unit B,Seattle,WA,98119,799000,2,2.0,Queen Anne,1130,622,2022,1,707,81,Active,,,https://www.redfin.com/WA/Seattle/3436-13th-Ave-W-98119/unit-B/home/179929632,NWMLS,1994746,N,Y,47.6514498,-122.3732915
