SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,10726 Evanston Ave N,Seattle,WA,98133,795000,3,2.0,Greenwood,1920,6300,1912,1,414,,Active,August-13-2022 02:00 PM,August-13-2022 04:00 PM,https://www.redfin.com/WA/Seattle/10726-Evanston-Ave-N-98133/home/98253,NWMLS,1975220,N,Y,47.7077402,-122.3511592
MLS Listing,,Townhouse,9505 Fremont Ave N,Seattle,WA,98103,765000,4,2.5,Greenwood,1640,1800,2000,1,466,,Active,August-13-2022 11:00 AM,August-13-2022 01:00 PM,https://www.redfin.com/WA/Seattle/9505-Fremont-Ave-N-98103/home/98553,NWMLS,1980465,N,Y,47.6980815,-122.3502758
MLS Listing,,Single Family Residential,6533 Dibble Ave NW,Seattle,WA,98117,900000,3,2.0,Ballard,1320,2650,1987,1,682,,Active,,,https://www.redfin.com/WA/Seattle/6533-Dibble-Ave-NW-98117/home/497676,NWMLS,1978880,N,Y,47.676963,-122.3679656
MLS Listing,,Single Family Residential,11229 29th Ave SW,Seattle,WA,98146,783000,4,2.0,Shorewood,2220,10800,1954,1,353,,Active,,,https://www.redfin.com/WA/Seattle/11229-29th-Ave-SW-98146/home/332842,NWMLS,1975985,N,Y,47.5019471,-122.3703991
MLS Listing,,Townhouse,2350 10th Ave E #213,Seattle,WA,98102,625000,2,2.0,Capitol Hill,902,,1985,1,693,456,Active,,,https://www.redfin.com/WA/Seattle/2350-10th-Ave-E-98102/unit-213/home/16579,NWMLS,1981573,N,Y,47.6408858,-122.3196937
MLS Listing,,Condo/Co-op,2911 2nd Ave #619,Seattle,WA,98121,498500,1,1.0,Belltown,806,,2008,1,618,675,Active,August-13-2022 01:00 PM,August-13-2022 03:00 PM,https://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-619/home/21617280,NWMLS,1981478,N,Y,47.6176125,-122.3523057
MLS Listing,,Single Family Residential,3603 185th Street Ct E,Tacoma,WA,98446,520000,4,2.5,Tacoma,2100,9634,2003,1,248,35,Active,,,https://www.redfin.com/WA/Tacoma/3603-185th-St-Ct-E-98446/home/3026799,NWMLS,1981409,N,Y,47.088267,-122.381581
MLS Listing,,Single Family Residential,3725 180th St E,Tacoma,WA,98446,450000,3,2.5,Frederickson,1600,6298,2002,1,281,27,Active,,,https://www.redfin.com/WA/Tacoma/3725-180th-St-E-98446/home/2999036,NWMLS,1980432,N,Y,47.0931787,-122.3794992
MLS Listing,,Single Family Residential,3234 13th Ave W,Seattle,WA,98119,985000,2,1.0,Queen Anne,1110,6000,1905,1,887,,Active,August-14-2022 12:00 PM,August-14-2022 02:00 PM,https://www.redfin.com/WA/Seattle/3234-13th-Ave-W-98119/home/180951111,NWMLS,1973532,N,Y,47.6496023,-122.3732982
MLS Listing,,Single Family Residential,7233 Tacoma Ave S,Tacoma,WA,98408,449900,3,1.5,South Tacoma,1189,6250,1966,1,378,,Active,,,https://www.redfin.com/WA/Tacoma/7233-Tacoma-Ave-S-98408/home/2770028,NWMLS,1981372,N,Y,47.1908003,-122.4389776
MLS Listing,,Townhouse,113 17th Ave E Unit b,Seattle,WA,98112,950000,2,2.5,Capitol Hill,1260,1020,2016,1,754,,Active,August-13-2022 12:00 PM,August-13-2022 03:00 PM,https://www.redfin.com/WA/Seattle/113-17th-Ave-E-98112/unit-B/home/109661990,NWMLS,1981501,N,Y,47.6189904,-122.3106683
MLS Listing,,Condo/Co-op,2422 NW 58th St #301,Seattle,WA,98107,949950,3,2.0,Ballard,1611,4648,1999,1,590,731,Active,August-12-2022 04:00 PM,August-12-2022 06:00 PM,https://www.redfin.com/WA/Seattle/2422-NW-58th-St-98107/unit-301/home/12091070,NWMLS,1980387,N,Y,47.671111,-122.3886801
MLS Listing,,Single Family Residential,6801 42nd Ave S,Seattle,WA,98118,889000,3,2.0,Brighton,2500,8778,1952,1,356,,Active,August-13-2022 12:00 PM,August-13-2022 03:00 PM,https://www.redfin.com/WA/Seattle/6801-42nd-Ave-S-98118/home/173643,NWMLS,1981349,N,Y,47.5413466,-122.2811655
MLS Listing,,Townhouse,2333 16th Ave S Unit C,Seattle,WA,98144,624999,2,2.0,N Beacon Hill,1170,588,2022,1,534,,Active,,,https://www.redfin.com/WA/Seattle/2333-16th-Ave-S-98144/unit-C/home/179593344,NWMLS,1981425,N,Y,47.5820104,-122.3124196
MLS Listing,,Townhouse,1724 26th Ave,Seattle,WA,98122,679000,2,1.5,Madison Valley,1120,1188,1970,1,606,239,Active,August-11-2022 11:00 AM,August-11-2022 01:00 PM,https://www.redfin.com/WA/Seattle/1724-26th-Ave-98122/home/148062,NWMLS,1976976,N,Y,47.6172677,-122.2984383
MLS Listing,,Condo/Co-op,905 Cherry St #506,Seattle,WA,98104,279000,0,1.0,First Hill,311,10798,1969,1,897,290,Active,,,https://www.redfin.com/WA/Seattle/905-Cherry-St-98104/unit-506/home/12091873,NWMLS,1980077,N,Y,47.6062261,-122.3250061
MLS Listing,,Single Family Residential,6108 48th Ave E,Tacoma,WA,98443,550000,3,2.0,Tacoma,1750,24829,1955,1,314,,Active,August-14-2022 12:00 PM,August-14-2022 02:00 PM,https://www.redfin.com/WA/Tacoma/6108-48th-Ave-E-98443/home/2600666,NWMLS,1981189,N,Y,47.201568,-122.3657416
MLS Listing,,Single Family Residential,11757 2nd Ave NW,Seattle,WA,98177,895000,2,1.0,Broadview,1250,7702,1939,1,716,,Active,August-12-2022 04:00 PM,August-12-2022 06:00 PM,https://www.redfin.com/WA/Seattle/11757-2nd-Ave-NW-98177/home/96256,NWMLS,1975982,N,Y,47.7158074,-122.3598654
MLS Listing,,Single Family Residential,6211 S Puget Sound Ave,Tacoma,WA,98409,449950,3,1.0,South Tacoma,1279,7000,1900,1,352,,Active,,,https://www.redfin.com/WA/Tacoma/6211-S-Puget-Sound-Ave-98409/home/2933750,NWMLS,1979414,N,Y,47.2005449,-122.4820924
MLS Listing,,Single Family Residential,817 S Jackson Ave,Tacoma,WA,98465,549716,3,2.5,Tacoma,1660,7840,1978,1,331,,Active,August-11-2022 05:00 PM,August-11-2022 07:00 PM,https://www.redfin.com/WA/Tacoma/817-S-Jackson-Ave-98465/home/2454968,NWMLS,1980586,N,Y,47.2530032,-122.5360386
MLS Listing,,Condo/Co-op,81 Clay St #821,Seattle,WA,98121,829900,2,2.0,Belltown,1019,,2008,1,814,894,Active,,,https://www.redfin.com/WA/Seattle/81-Clay-St-98121/unit-821/home/12536677,NWMLS,1975906,N,Y,47.61583,-122.3519174
MLS Listing,,Single Family Residential,8652 45th Ave S,Seattle,WA,98118,908888,3,2.5,Rainier Beach,2118,2466,2022,1,429,,Active,August-14-2022 01:00 PM,August-14-2022 04:00 PM,https://www.redfin.com/WA/Seattle/8652-45th-Ave-S-98118/home/179607952,NWMLS,1979905,N,Y,47.524593,-122.2755547
MLS Listing,,Single Family Residential,1415 S 84th St,Tacoma,WA,98444,425000,3,2.0,South Tacoma,1572,8160,1935,1,270,,Active,,,https://www.redfin.com/WA/Tacoma/1415-S-84th-St-98444/home/2614635,NWMLS,1981331,N,Y,47.1812514,-122.4534216
MLS Listing,,Single Family Residential,6423 Ellis Ave S,Seattle,WA,98108,890000,4,2.5,Georgetown,1730,1521,2022,1,514,,Active,,,https://www.redfin.com/WA/Seattle/6423-Ellis-Ave-S-98108/home/22226277,NWMLS,1980981,N,Y,47.5448766,-122.3190659
MLS Listing,,Single Family Residential,6419 Ellis Ave S,Seattle,WA,98108,890000,4,2.5,Georgetown,1730,1521,2022,1,514,,Active,,,https://www.redfin.com/WA/Seattle/6419-Ellis-Ave-S-98108/home/22226268,NWMLS,1980971,N,Y,47.544979,-122.319037
MLS Listing,,Condo/Co-op,1808 Minor Ave #1310,Seattle,WA,98101,405000,0,1.0,Denny Triangle,428,,2020,1,946,387,Active,,,https://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1310/home/172710403,NWMLS,1980923,N,Y,47.6169899,-122.3305817
MLS Listing,,Townhouse,352 B NW 76th St Unit B,Seattle,WA,98117,839950,3,2.5,Phinney Ridge,1320,1396,2003,1,636,,Active,August-13-2022 02:00 PM,August-13-2022 04:00 PM,https://www.redfin.com/WA/Seattle/352-NW-76th-St-98117/unit-B/home/495254,NWMLS,1980907,N,Y,47.684289,-122.3629473
MLS Listing,,Condo/Co-op,9416 1st Ave NE #302,Seattle,WA,98115,424950,2,2.0,Northgate,1125,,1979,1,378,698,Active,,,https://www.redfin.com/WA/Seattle/9416-1st-Ave-NE-98115/unit-302/home/51266,NWMLS,1980810,N,Y,47.6975418,-122.3275173
MLS Listing,,Condo/Co-op,588 Bell St Unit 1101S,Seattle,WA,98121,899000,2,2.0,Denny Triangle,1003,,2015,1,896,875,Active,,,https://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-1101S/home/54231123,NWMLS,1978445,N,Y,47.6164498,-122.3428091
MLS Listing,,Townhouse,1819 C 24th Ave,Seattle,WA,98122,783700,2,2.5,Madison Valley,1344,1110,2000,1,583,,Active,August-13-2022 01:00 PM,August-13-2022 03:00 PM,https://www.redfin.com/WA/Seattle/1819-24th-Ave-98122/unit-C/home/146382,NWMLS,1981140,N,Y,47.6182059,-122.301716
MLS Listing,,Condo/Co-op,510 6th Ave S #603,Seattle,WA,98104,339000,1,1.0,International District,568,,1999,1,597,407,Active,,,https://www.redfin.com/WA/Seattle/510-6th-Ave-S-98104/unit-603/home/9513,NWMLS,1981183,N,Y,47.5980106,-122.3260723
MLS Listing,,Townhouse,12514 15th Ave NE Unit D,Seattle,WA,98125,799950,3,2.5,Pinehurst,1450,1231,2020,1,552,191,Active,,,https://www.redfin.com/WA/Seattle/12514-15th-Ave-NE-98125/unit-D/home/174063973,NWMLS,1980804,N,Y,47.7198285,-122.3119742
MLS Listing,,Single Family Residential,468 NE Maple Leaf Pl,Seattle,WA,98115,899900,4,3.5,Green Lake,2000,1532,2008,1,450,,Active,August-13-2022 12:00 PM,August-13-2022 02:00 PM,https://www.redfin.com/WA/Seattle/468-NE-Maple-Leaf-Pl-98115/home/18659017,NWMLS,1981024,N,Y,47.6827381,-122.3232705
MLS Listing,,Single Family Residential,7932 17th Ave SW,Seattle,WA,98106,533000,2,1.0,Highland Park,730,5150,1942,1,730,,Active,August-13-2022 11:00 AM,August-13-2022 02:00 PM,https://www.redfin.com/WA/Seattle/7932-17th-Ave-SW-98106/home/476262,NWMLS,1978686,N,Y,47.5308599,-122.3561134
MLS Listing,,Condo/Co-op,3045 20th Ave W #411,Seattle,WA,98199,325000,1,1.0,Interbay,562,,1988,1,578,317,Active,,,https://www.redfin.com/WA/Seattle/3045-20th-Ave-W-98199/unit-411/home/12307007,NWMLS,1979574,N,Y,47.6479092,-122.382403
