SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1026 NE 65th St #501,Seattle,WA,98115,375000,0,1.0,Green Lake,537,,2005,1,698,399,Active,,,https://www.redfin.com/WA/Seattle/1026-NE-65th-St-98115/unit-501/home/28447763,NWMLS,1976902,N,Y,47.6761714,-122.3164344
MLS Listing,,Single Family Residential,7627 S D St,Tacoma,WA,98408,350000,3,1.5,Tacoma,1180,9375,1969,1,297,,Active,,,https://www.redfin.com/WA/Tacoma/7627-S-D-St-98408/home/2972183,NWMLS,1976932,N,Y,47.1872518,-122.4363657
MLS Listing,,Townhouse,4031 S 66 St,Tacoma,WA,98409,415000,3,3.5,South Tacoma,1457,1529,2005,1,285,100,Active,,,https://www.redfin.com/WA/Tacoma/4031-S-66th-St-98409/home/3036488,NWMLS,1974763,N,Y,47.1978409,-122.491375
MLS Listing,,Single Family Residential,5002 S Park Ave,Tacoma,WA,98408,475700,4,2.0,South Tacoma,1659,5750,1924,1,287,,Active,,,https://www.redfin.com/WA/Tacoma/5002-S-Park-Ave-98408/home/2970086,NWMLS,1976888,N,Y,47.2116212,-122.442206
MLS Listing,,Single Family Residential,14044 28th Ave NE,Seattle,WA,98125,729888,4,2.5,Olympic Hills,2270,8010,1969,1,322,,Active,,,https://www.redfin.com/WA/Seattle/14044-28th-Ave-NE-98125/home/114775,NWMLS,1976883,N,Y,47.7315292,-122.2976989
MLS Listing,,Single Family Residential,3232 13th Ave W,Seattle,WA,98119,970000,3,1.0,Queen Anne,1210,6000,1904,1,802,,Active,,,https://www.redfin.com/WA/Seattle/3232-13th-Ave-W-98119/home/129976,NWMLS,1976666,N,Y,47.6495205,-122.3733048
