SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,3710 26th Pl W #307,Seattle,WA,98199,440000,2,1.0,Seattle,865,,1974,1,509,634,Active,,,https://www.redfin.com/WA/Seattle/3710-26th-Pl-W-98199/unit-307/home/68690,NWMLS,1966709,N,Y,47.6539553,-122.3902728
MLS Listing,,Single Family Residential,5049 E B St,Tacoma,WA,98404,529000,4,2.5,Se Tacoma,2130,5006,2012,1,248,,Active,,,https://www.redfin.com/WA/Tacoma/5049-E-B-St-98404/home/22758886,NWMLS,1975609,N,Y,47.2103044,-122.4298598
MLS Listing,,Condo/Co-op,3816 11th Ave W #111,Seattle,WA,98119,429000,2,1.0,Queen Anne,977,,1965,1,439,462,Active,July-30-2022 02:00 PM,July-30-2022 04:00 PM,https://www.redfin.com/WA/Seattle/3816-11th-Ave-W-98119/unit-111/home/57271,NWMLS,1974526,N,Y,47.6538391,-122.370569
MLS Listing,,Single Family Residential,10433 64th Ave S,Seattle,WA,98178,475000,2,1.0,Rainier Beach,1660,5450,1956,1,286,,Active,,,https://www.redfin.com/WA/Seattle/10433-64th-Ave-S-98178/home/176171,NWMLS,1975641,N,Y,47.507215,-122.2538595
MLS Listing,,Townhouse,1524 NE 117th St,Seattle,WA,98125,655000,3,1.5,Victory Heights,1307,1362,2006,1,501,,Active,July-30-2022 02:00 PM,July-30-2022 04:00 PM,https://www.redfin.com/WA/Seattle/1524-NE-117th-St-98125/home/12090477,NWMLS,1973856,N,Y,47.7142904,-122.3115232
MLS Listing,,Single Family Residential,5912 S I St,Tacoma,WA,98408,424950,3,1.0,Tacoma,1116,4811,1930,1,381,,Active,July-30-2022 11:00 AM,July-30-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/5912-S-I-St-98408/home/2843056,NWMLS,1972956,N,Y,47.2032916,-122.4462256
MLS Listing,,Townhouse,9436 Linden Ave N,Seattle,WA,98103,715000,2,2.0,Greenwood,1210,948,2018,1,591,,Active,July-30-2022 11:00 AM,July-30-2022 01:00 PM,https://www.redfin.com/WA/Seattle/9436-Linden-Ave-N-98103/home/145709212,NWMLS,1974441,N,Y,47.6976904,-122.3471829
MLS Listing,,Condo/Co-op,2424 41st St #556,Tacoma,WA,98409,385000,3,3.0,Tacoma,1302,,2008,1,296,504,Active,,,https://www.redfin.com/WA/Tacoma/2424-S-41st-St-98409/unit-556/home/175734909,NWMLS,1974883,N,Y,47.2201688,-122.4671645
MLS Listing,,Single Family Residential,7514 E F St,Tacoma,WA,98404,549900,4,2.5,Tacoma,2142,7830,2016,1,257,,Active,July-30-2022 11:00 AM,July-30-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/7514-E-F-St-98404/home/2608352,NWMLS,1975679,N,Y,47.1885304,-122.4238795
MLS Listing,,Condo/Co-op,2717 Western Ave #5020,Seattle,WA,98121,448900,1,1.0,Belltown,726,,2001,1,618,454,Active,July-30-2022 02:00 AM,July-30-2022 04:00 PM,https://www.redfin.com/WA/Seattle/2717-Western-Ave-98121/unit-5020/home/67458,NWMLS,1974582,N,Y,47.6153113,-122.3524121
MLS Listing,,Single Family Residential,3516 Inverness Dr NE,Tacoma,WA,98422,650000,3,2.5,Northshore,2001,9571,1988,1,325,,Active,,,https://www.redfin.com/WA/Tacoma/3516-Inverness-Dr-NE-98422/home/2937846,NWMLS,1975311,N,Y,47.2885661,-122.4004845
MLS Listing,,Single Family Residential,8542 11th Ave NW,Seattle,WA,98117,975000,3,2.5,Crown Hill,1530,3000,1915,1,637,,Active,July-31-2022 12:00 PM,July-31-2022 02:00 PM,https://www.redfin.com/WA/Seattle/8542-11th-Ave-NW-98117/home/101465,NWMLS,1975118,N,Y,47.6918798,-122.3701342
MLS Listing,,Townhouse,8443 25th Ave SW Unit B,Seattle,WA,98106,390000,2,1.5,Westwood,1014,,1979,1,385,380,Active,July-31-2022 02:00 PM,July-31-2022 04:00 PM,https://www.redfin.com/WA/Seattle/8443-25th-Ave-SW-98106/unit-B/home/180726871,NWMLS,1976262,N,Y,47.5269704,-122.3649837
MLS Listing,,Townhouse,1214 A 6th Ave N,Seattle,WA,98109,899950,3,1.5,Queen Anne,1220,1095,2008,1,738,,Active,July-30-2022 11:00 AM,July-30-2022 01:00 PM,https://www.redfin.com/WA/Seattle/1214-6th-Ave-N-98109/unit-A/home/21616483,NWMLS,1975444,N,Y,47.6302404,-122.344753
MLS Listing,,Townhouse,8751 E 14th Ave NW,Seattle,WA,98117,948800,3,2.5,Crown Hill,1591,850,2022,1,596,,Active,July-30-2022 02:00 PM,July-30-2022 04:00 PM,https://www.redfin.com/WA/Seattle/8751-14th-Ave-NW-98117/home/100918,NWMLS,1975179,N,Y,47.6937636,-122.3745966
MLS Listing,,Single Family Residential,2507 SW Portland Ct,Seattle,WA,98106,799000,4,2.0,Westwood,2240,5043,1956,1,357,,Active,July-30-2022 12:00 AM,July-30-2022 11:59 PM,https://www.redfin.com/WA/Seattle/2507-SW-Portland-Ct-98106/home/472162,NWMLS,1975003,N,Y,47.533011,-122.3651328
MLS Listing,,Single Family Residential,2912 149th Street Ct E,Tacoma,WA,98445,480000,3,2.0,Tacoma,1459,8500,1979,1,329,,Active,,,https://www.redfin.com/WA/Tacoma/2912-149th-St-Ct-E-98445/home/2945011,NWMLS,1976144,N,Y,47.1205538,-122.3902732
MLS Listing,,Single Family Residential,1612 S Washington St,Tacoma,WA,98405,399000,2,1.0,Central Tacoma,1248,6600,1949,1,320,,Active,,,https://www.redfin.com/WA/Tacoma/1612-S-Washington-St-98405/home/2452705,NWMLS,1975883,N,Y,47.245562,-122.485209
MLS Listing,,Single Family Residential,1015 S 43rd St,Tacoma,WA,98418,365000,3,1.0,Lincoln,984,3225,1918,1,371,,Active,,,https://www.redfin.com/WA/Tacoma/1015-S-43rd-St-98418/home/2978849,NWMLS,1969380,N,Y,47.2185702,-122.447241
MLS Listing,,Single Family Residential,2903 92nd St E,Tacoma,WA,98445,680000,4,3.0,Summit,2686,40946,1955,1,253,,Active,,,https://www.redfin.com/WA/Tacoma/2903-92nd-St-E-98445/home/2626730,NWMLS,1976025,N,Y,47.1737729,-122.3903943
MLS Listing,,Condo/Co-op,125 Warren Ave N Unit F,Seattle,WA,98109,440000,1,1.0,Queen Anne,647,,1907,1,680,650,Active,,,https://www.redfin.com/WA/Seattle/125-Warren-Ave-N-98109/unit-F/home/12305792,NWMLS,1975967,N,Y,47.6194094,-122.3544063
MLS Listing,,Townhouse,13333 Greenwood Ave N Unit B,Seattle,WA,98133,799990,3,3.5,Bitter Lake,1573,1230,2022,1,509,419,Active,,,https://www.redfin.com/WA/Seattle/13333-Greenwood-Ave-N-98133/unit-B/home/180721658,NWMLS,1975862,N,Y,47.7261951,-122.3563902
MLS Listing,,Townhouse,13333 Greenwood Ave N Unit A,Seattle,WA,98133,839990,3,3.5,Bitter Lake,1729,2016,2022,1,486,419,Active,,,https://www.redfin.com/WA/Seattle/13333-Greenwood-Ave-N-98133/unit-A/home/180721656,NWMLS,1975882,N,Y,47.7261951,-122.3563902
MLS Listing,,Single Family Residential,6440 S Puget Sound Ave,Tacoma,WA,98409,400000,2,1.0,South Tacoma,928,4500,1949,1,431,,Active,,,https://www.redfin.com/WA/Tacoma/6440-S-Puget-Sound-Ave-98409/home/2794086,NWMLS,1973946,N,Y,47.1977989,-122.4827081
MLS Listing,,Condo/Co-op,3661 24th Pl W #202,Seattle,WA,98199,399950,1,1.0,Magnolia,699,,1970,1,572,376,Active,July-31-2022 11:00 AM,July-31-2022 01:00 PM,https://www.redfin.com/WA/Seattle/3661-24th-Pl-W-98199/unit-202/home/65311,NWMLS,1970360,N,Y,47.6532551,-122.3885631
MLS Listing,,Condo/Co-op,923 15th Ave #3,Seattle,WA,98122,599000,2,1.0,Capitol Hill,843,,1904,1,711,400,Active,July-30-2022 11:00 AM,July-30-2022 02:30 PM,https://www.redfin.com/WA/Seattle/923-15th-Ave-98122/unit-3/home/70571,NWMLS,1973786,N,Y,47.6110665,-122.3131251
MLS Listing,,Townhouse,3654 Whitman Ave N,Seattle,WA,98103,950000,3,2.5,Fremont,1820,1545,1998,1,522,,Active,July-30-2022 01:00 PM,July-30-2022 04:00 PM,https://www.redfin.com/WA/Seattle/3654-Whitman-Ave-N-98103/home/120301,NWMLS,1974060,N,Y,47.6523374,-122.3455193
MLS Listing,,Condo/Co-op,2801 1st Ave #1002,Seattle,WA,98121,485000,1,1.0,Belltown,608,29700,2001,1,798,449,Active,,,https://www.redfin.com/WA/Seattle/2801-1st-Ave-98121/unit-1002/home/33740,NWMLS,1974878,N,Y,47.6163521,-122.3521048
MLS Listing,,Single Family Residential,9255 34th Ave SW,Seattle,WA,98126,784900,3,1.0,Westwood,1040,4560,1951,1,755,,Active,,,https://www.redfin.com/WA/Seattle/9255-34th-Ave-SW-98126/home/472307,NWMLS,1976166,N,Y,47.5193911,-122.3758094
MLS Listing,,Single Family Residential,9456 B 21st Ave SW,Seattle,WA,98106,575000,2,3.0,Westwood,1276,1187,2022,1,451,25,Active,,,https://www.redfin.com/WA/Seattle/9456-21st-Ave-SW-98106/home/472243,NWMLS,1971511,N,Y,47.5176114,-122.3602871
MLS Listing,,Condo/Co-op,2033 2nd Ave #1101,Seattle,WA,98121,695000,1,1.0,Belltown,773,,2005,1,899,757,Active,July-30-2022 01:00 PM,July-30-2022 03:00 PM,https://www.redfin.com/WA/Seattle/2033-2nd-Ave-98121/unit-1101/home/2076816,NWMLS,1975474,N,Y,47.6121162,-122.3430024
MLS Listing,,Single Family Residential,14036 Wayne Pl N,Seattle,WA,98133,615000,2,1.0,Haller Lake,930,6000,1940,1,661,,Active,July-31-2022 12:00 PM,July-31-2022 03:00 PM,https://www.redfin.com/WA/Seattle/14036-Wayne-Pl-N-98133/home/102608,NWMLS,1971984,N,Y,47.7315809,-122.3350134
MLS Listing,,Single Family Residential,1122 156th St E,Tacoma,WA,98445,429950,3,1.0,Tacoma,1772,7100,1971,1,243,,Active,,,https://www.redfin.com/WA/Tacoma/1122-156th-St-E-98445/home/2824810,NWMLS,1973601,N,Y,47.11536,-122.4143242
MLS Listing,,Condo/Co-op,521 16th Ave E #9,Seattle,WA,98112,639800,1,1.0,Capitol Hill,1050,5400,1910,1,609,651,Active,July-29-2022 04:00 PM,July-29-2022 06:00 PM,https://www.redfin.com/WA/Seattle/521-16th-Ave-E-98112/unit-9/home/12093053,NWMLS,1975777,N,Y,47.6239136,-122.3118511
MLS Listing,,Single Family Residential,6611 34th Avenue Ct E,Tacoma,WA,98443,749950,2,2.0,Summit,2294,35284,1990,1,327,,Active,,,https://www.redfin.com/WA/Tacoma/6611-34th-Ave-Ct-E-98443/home/2605114,NWMLS,1964389,N,Y,47.1969434,-122.3829269
MLS Listing,,Single Family Residential,3123 58th Ave NE,Tacoma,WA,98422,500000,3,2.0,Ne Tacoma,1314,5750,1989,1,381,,Active,,,https://www.redfin.com/WA/Tacoma/3123-58th-Ave-NE-98422/home/2936990,NWMLS,1970357,N,Y,47.2854839,-122.3696488
MLS Listing,,Single Family Residential,4413 Nassau Ave NE,Tacoma,WA,98422,849900,3,2.5,Northshore,2483,12806,1994,1,342,21,Active,July-31-2022 01:00 PM,July-31-2022 04:00 PM,https://www.redfin.com/WA/Tacoma/4413-Nassau-Ave-NE-98422/home/2856021,NWMLS,1976115,N,Y,47.2965205,-122.3998946
MLS Listing,,Single Family Residential,3708 49th Ave NE,Tacoma,WA,98422,680000,5,2.0,Ne Tacoma,2107,23087,1972,1,323,,Active,,,https://www.redfin.com/WA/Tacoma/3708-49th-Ave-NE-98422/home/2631823,NWMLS,1976124,N,Y,47.2906481,-122.3830654
MLS Listing,,Single Family Residential,11558 Fremont Ave N,Seattle,WA,98133,699990,2,,Broadview,1440,4453,1926,1,486,4,Active,,,https://www.redfin.com/WA/Seattle/11558-Fremont-Ave-N-98133/home/97897,NWMLS,1972190,N,Y,47.7139816,-122.3499744
MLS Listing,,Single Family Residential,4424 41st Ave SW,Seattle,WA,98116,950000,3,2.5,Alaska Junction,1780,3450,1918,1,534,,Active,July-29-2022 04:00 PM,July-29-2022 06:00 PM,https://www.redfin.com/WA/Seattle/4424-41st-Ave-SW-98116/home/328229,NWMLS,1975990,N,Y,47.5640086,-122.3838621
MLS Listing,,Single Family Residential,1215 N Anderson St,Tacoma,WA,98406,650000,4,3.0,Ups,2016,5000,1936,1,322,,Active,July-30-2022 12:00 PM,July-30-2022 02:00 PM,https://www.redfin.com/WA/Tacoma/1215-N-Anderson-St-98406/home/2743956,NWMLS,1974986,N,Y,47.2616582,-122.4724674
MLS Listing,,Condo/Co-op,25 N Broadway #108,Tacoma,WA,98403,290000,1,1.0,Stadium District,700,537,1988,1,414,297,Active,July-30-2022 12:00 PM,July-30-2022 02:00 PM,https://www.redfin.com/WA/Tacoma/25-N-Broadway-St-98403/unit-108/home/12346992,NWMLS,1974899,N,Y,47.2649907,-122.447628
MLS Listing,,Condo/Co-op,76 Cedar St #705,Seattle,WA,98121,525000,1,1.5,Belltown,918,,2008,1,572,739,Active,,,https://www.redfin.com/WA/Seattle/76-Cedar-St-98121/unit-705/home/12537383,NWMLS,1976120,N,Y,47.6154196,-122.3515843
