SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1339 E 51st St,Tacoma,WA,98404,495000,3,2.5,Tacoma,1767,5070,2012,1,280,,Active,August-6-2022 11:00 AM,August-6-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/1339-E-51st-St-98404/home/22757855,NWMLS,1973121,N,Y,47.2114483,-122.4109447
MLS Listing,,Single Family Residential,910 S 64th St,Tacoma,WA,98408,525000,4,2.5,Tacoma,2012,4612,2020,1,261,,Active,August-6-2022 02:00 PM,August-6-2022 04:00 PM,https://www.redfin.com/WA/Tacoma/910-S-64th-St-98408/home/167219890,NWMLS,1976442,N,Y,47.1990001,-122.4464909
MLS Listing,,Single Family Residential,567 Ward Pl,Seattle,WA,98109,912500,2,2.5,Queen Anne,1870,983,2008,1,488,,Active,,,https://www.redfin.com/WA/Seattle/567-Ward-Pl-98109/home/18658048,NWMLS,1976951,N,Y,47.6276998,-122.3453804
MLS Listing,,Single Family Residential,1135 ST 122nd E,Tacoma,WA,98445,1000000,8,5.0,Parkland,4815,13504,1967,1,208,,Active,,,https://www.redfin.com/WA/Tacoma/1135-122nd-St-E-98445/home/2563042,NWMLS,1977541,N,Y,47.1467429,-122.4137018
MLS Listing,,Single Family Residential,725 N 100th St,Seattle,WA,98103,745000,3,2.0,Greenwood,1710,4267,1928,1,436,1,Active,,,https://www.redfin.com/WA/Seattle/725-N-100th-St-98133/home/98952,NWMLS,1977585,N,Y,47.7012701,-122.3489302
MLS Listing,,Single Family Residential,5726 S Mullen St,Tacoma,WA,98409,595000,5,2.5,Tacoma,3050,8625,1978,1,195,,Active,,,https://www.redfin.com/WA/Tacoma/5726-S-Mullen-St-98409/home/2921526,NWMLS,1976928,N,Y,47.204523,-122.5011648
MLS Listing,,Single Family Residential,7512 32nd Ave NE Unit A,Seattle,WA,98115,700000,2,2.5,Wedgwood,840,2098,2022,1,833,165,Active,,,https://www.redfin.com/WA/Seattle/7512-32nd-Ave-NE-98115/unit-A/home/179742381,NWMLS,1977119,N,Y,47.6834685,-122.2934169
MLS Listing,,Single Family Residential,3108 N 7th St,Tacoma,WA,98406,475000,2,1.5,Ups,1158,3006,1890,1,410,,Active,August-6-2022 11:00 AM,August-6-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/3108-N-7th-St-98406/home/2771358,NWMLS,1977097,N,Y,47.2559442,-122.4767624
MLS Listing,,Condo/Co-op,7322 Rainier Ave S #108,Seattle,WA,98118,465000,4,2.5,Seward Park,1333,52947,2006,1,349,589,Active,August-3-2022 05:00 PM,August-3-2022 07:00 PM,https://www.redfin.com/WA/Seattle/7322-Rainier-Ave-S-98118/unit-108/home/12448193,NWMLS,1977418,N,Y,47.5363229,-122.2694494
PAST SALE,,Townhouse,7207 12th Ave NE,Seattle,WA,98115,739900,2,2.0,Roosevelt,1225,755,2022,1,604,,Pending,,,https://www.redfin.com/WA/Seattle/7207-12th-Ave-NE-98115/home/180783444,NWMLS,1977479,N,Y,47.6809014,-122.31566
