SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1826 31st Ave,Seattle,WA,98122,949500,2,2.0,Madrona,1395,4000,1908,1,681,,Active,January-28-2023 01:00 PM,January-28-2023 03:00 PM,https://www.redfin.com/WA/Seattle/1826-31st-Ave-98122/home/148209,NWMLS,2030552,N,Y,47.6184229,-122.2920528
MLS Listing,,Townhouse,4101 Whitman Ave N Unit A,Seattle,WA,98103,839000,3,3.0,Wallingford,1342,1310,2004,1,625,,Active,January-28-2023 02:00 PM,January-28-2023 04:00 PM,https://www.redfin.com/WA/Seattle/4101-Whitman-Ave-N-98103/unit-A/home/120336,NWMLS,2030816,N,Y,47.6567766,-122.3462208
PAST SALE,,Single Family Residential,1749 N James St,Tacoma,WA,98406,549000,3,1.5,North Tacoma,1408,9425,1958,1,390,,Pending,January-28-2023 02:00 PM,January-28-2023 04:00 PM,https://www.redfin.com/WA/Tacoma/1749-N-James-St-98406/home/2976307,NWMLS,2030272,N,Y,47.2665188,-122.5322299
MLS Listing,,Condo/Co-op,1012 S 27th St Unit A203,Tacoma,WA,98409,265000,2,1.0,Central Tacoma,790,,1968,1,335,536,Active,January-29-2023 02:00 PM,January-29-2023 04:00 PM,https://www.redfin.com/WA/Tacoma/1012-S-27th-St-98409/unit-A203/home/16888257,NWMLS,2030786,N,Y,47.2354089,-122.4475392
MLS Listing,,Single Family Residential,421 E 64th St,Tacoma,WA,98404,350000,3,1.0,Tacoma,1012,6000,1925,2,346,,Active,January-28-2023 11:00 AM,January-28-2023 01:00 PM,https://www.redfin.com/WA/Tacoma/421-E-64th-St-98404/home/2735317,NWMLS,2030466,N,Y,47.1992481,-122.4250185
MLS Listing,,Single Family Residential,908 E 54th St,Tacoma,WA,98404,375000,4,2.0,Tacoma,1613,6000,1949,2,232,,Active,,,https://www.redfin.com/WA/Tacoma/908-E-54th-St-98404/home/2984409,NWMLS,2030144,N,Y,47.2078768,-122.4186026
PAST SALE,,Townhouse,2409 S Plum St,Seattle,WA,98144,714990,3,2.5,Seattle,1504,,2023,1,475,205,Pending,,,https://www.redfin.com/WA/Seattle/2409-S-Plum-St-98144/home/184000080,NWMLS,2031242,N,Y,47.5853643,-122.3011308
PAST SALE,,Townhouse,966 N Allen Pl,Seattle,WA,98103,720000,2,2.0,Wallingford,1036,856,2022,1,695,,Pending,,,https://www.redfin.com/WA/Seattle/966-N-Allen-Pl-98103/home/181097302,NWMLS,2022938,N,Y,47.6607304,-122.3459124
PAST SALE,,Condo/Co-op,800 Columbia St #1107,Seattle,WA,98104,605900,1,1.0,Seattle,544,,2023,1,1114,550,Pending,,,https://www.redfin.com/WA/Seattle/800-Columbia-St-98104/unit-1107/home/183044486,NWMLS,2019393,N,Y,47.6067442,-122.3271536
PAST SALE,,Townhouse,604 #G N 43rd St,Seattle,WA,98103,715000,3,3.0,Fremont,1296,600,2022,1,552,,Pending,,,https://www.redfin.com/WA/Seattle/604-N-43rd-St-98103/unit-G/home/178438098,NWMLS,2025259,N,Y,47.6590572,-122.3507438
